Date,Region,Place,Trigger,Weak Layer,Depth_inches,Width_inches,Vertical_inches,Aspect,Elevation_feet
1/4/2017,Logan,Maple Bench,Natural,Unknown,20.0,2400.0,6000.0,East,6500.0
1/6/2017,Skyline,Electric Lake,Skier,Surface Hoar,24.0,3000.0,7200.0,Northeast,9600.0
1/8/2017,Salt Lake,Mineral Basin,Natural,New Snow/Old Snow Interface,8.0,1200.0,3000.0,North,9800.0
1/8/2017,Salt Lake,Guardsman Pass area,Skier,New Snow/Old Snow Interface,8.0,960.0,2100.0,Southeast,9700.0
1/9/2017,Logan,Gibson Canyon,Natural,Unknown,48.0,9600.0,30000.0,East,8800.0
1/10/2017,Salt Lake,Pink Pine,Skier,Density Change,15.0,960.0,3600.0,Northeast,9200.0
1/10/2017,Uintas,Upper Weber Canyon,Natural,Unknown,72.0,8400.0,9600.0,Northeast,9800.0
1/11/2017,Logan,Beaver Canyon,Unknown,Facets,48.0,1800.0,3000.0,Northwest,7200.0
1/12/2017,Logan,Mitton Peak,Natural,Facets,60.0,30000.0,30000.0,Southeast,8300.0
1/14/2017,Salt Lake,west porter,Unknown,Graupel,16.0,6000.0,5400.0,East,9500.0
1/15/2017,Salt Lake,Wolverine Cirque,Skier,Density Change,6.0,180.0,3000.0,North,10600.0
1/15/2017,Salt Lake,Red Pine Gulch,Skier,Density Change,14.0,360.0,1800.0,North,10600.0
1/11/2017,Logan,Tony Grove,Natural,Unknown,36.0,12000.0,9600.0,East,9200.0
1/16/2017,Moab,Moab,Skier,Facets,36.0,1800.0,7200.0,North,11000.0
1/21/2017,Salt Lake,Mt Aire,Natural,New Snow,5.0,3000.0,2100.0,North,8100.0
1/21/2017,Ogden,Cutler Basin,Skier,New Snow/Old Snow Interface,9.0,1200.0,2400.0,Northeast,8600.0
1/11/2017,Logan,Wood Camp,Natural,Facets,48.0,30000.0,30000.0,East,8500.0
1/21/2017,Salt Lake,Georges Bowl,Skier,New Snow/Old Snow Interface,14.0,720.0,4800.0,East,10000.0
1/21/2017,Southwest,Tushers,Natural,Density Change,8.0,360.0,600.0,Southeast,8500.0
1/21/2017,Moab,Moab,Skier,Graupel,19.0,30000.0,12000.0,North,10400.0
1/21/2017,Salt Lake,Daly Canyon,Snowboarder,Facets,10.0,720.0,840.0,Northwest,8000.0
1/22/2017,Salt Lake,Rocky Point,Skier,New Snow/Old Snow Interface,24.0,720.0,2400.0,Northeast,10400.0
1/22/2017,Ogden,Snowbasin Backcountry,Unknown,New Snow/Old Snow Interface,6.0,600.0,600.0,North,6200.0
1/23/2017,Salt Lake,Canyons Periphery,Natural,New Snow/Old Snow Interface,24.0,1800.0,7200.0,East,9600.0
1/24/2017,Salt Lake,Park City Ridgeline,Skier,New Snow/Old Snow Interface,36.0,1800.0,2400.0,North,9600.0
1/24/2017,Salt Lake,Bear Trap,Skier,New Snow/Old Snow Interface,24.0,2400.0,7200.0,Southwest,8600.0
1/23/2017,Ogden,Cutler Ridge,Natural,Facets,48.0,960.0,960.0,North,6400.0
1/23/2017,Ogden,Cutler Ridge,Unknown,Unknown,36.0,3000.0,3600.0,Northeast,6700.0
1/23/2017,Ogden,Cutler Ridge,Unknown,Unknown,42.0,6000.0,5400.0,North,6800.0
1/25/2017,Logan,Foothills west of Newton,Natural,Surface Hoar,24.0,2400.0,4800.0,Northeast,5600.0
1/22/2017,Moab,Moab,Natural,New Snow/Old Snow Interface,36.0,1500.0,12000.0,East,11300.0
1/22/2017,Moab,Moab,Natural,Facets,30.0,2400.0,15000.0,Northeast,11100.0
1/22/2017,Moab,Moab,Natural,Facets,30.0,5400.0,9600.0,Northeast,11100.0
1/24/2017,Skyline,South Fork Twin Creek,Snowmobiler,Unknown,20.0,600.0,360.0,North,9000.0
1/25/2017,Uintas,Upper Weber Canyon,Skier,Facets,36.0,2100.0,360.0,East,10500.0
1/25/2017,Salt Lake,Mt Aire,Skier,Surface Hoar,20.0,2400.0,2400.0,Northwest,7900.0
1/26/2017,Uintas,Wolf Creek Pass,Snowmobiler,Surface Hoar,24.0,1800.0,1200.0,North,9500.0
1/26/2017,Logan,Providence Quarry,Unknown,Surface Hoar,24.0,960.0,1200.0,Northwest,6600.0
1/23/2017,Salt Lake,Butler Basin,Unknown,Unknown,24.0,2400.0,6000.0,East,10100.0
1/27/2017,Salt Lake,Little Superior,Unknown,New Snow,18.0,540.0,15000.0,Southeast,10300.0
1/27/2017,Salt Lake,Summit Park,Skier,Surface Hoar,18.0,360.0,1080.0,Northeast,7600.0
1/27/2017,Salt Lake,Sound of Music,Skier,Facets,30.0,4800.0,6000.0,Southeast,9100.0
1/27/2017,Salt Lake,Murdock Peak,Skier,Facets,24.0,9600.0,3000.0,East,9400.0
1/27/2017,Salt Lake,Mary Ellen,Skier,New Snow,12.0,960.0,2400.0,East,10700.0
1/27/2017,Skyline,Ephraim Canyon,Natural,New Snow/Old Snow Interface,16.0,1200.0,2400.0,Southeast,10200.0
1/29/2017,Salt Lake,Murdock Peak,Skier,Surface Hoar,24.0,1500.0,3600.0,Northeast,7600.0
1/29/2017,Salt Lake,Tolgate Canyon,Skier,Facets,18.0,840.0,2400.0,Northwest,7000.0
1/24/2017,Salt Lake,Red Pine Gulch,Unknown,Unknown,36.0,2400.0,7200.0,Northeast,10300.0
2/3/2017,Salt Lake,Bonkers,Natural,Unknown,36.0,720.0,15000.0,North,9600.0
2/3/2017,Uintas,Upper Weber Canyon,Skier,Unknown,16.0,3600.0,720.0,East,9400.0
2/5/2017,Logan,Logan River,Natural,Wet grains,12.0,600.0,8400.0,West,6500.0
2/7/2017,Logan,Dugway,Natural,Unknown,12.0,1200.0,3600.0,West,6000.0
1/22/2017,Moab,Upper Horse Creek,Natural,Facets,36.0,18000.0,15000.0,Northeast,11500.0
2/11/2017,Logan,"North Fork, Shumway Canyon",Natural,Unknown,30.0,1800.0,30000.0,Northeast,8900.0
2/11/2017,Salt Lake,Scott Hill,Skier,New Snow/Old Snow Interface,10.0,3000.0,4800.0,Northeast,10100.0
2/12/2017,Salt Lake,Hogum,Skier,New Snow,8.0,480.0,5400.0,East,10500.0
2/11/2017,Salt Lake,Kessler Slabs,Skier,New Snow/Old Snow Interface,9.0,300.0,2400.0,North,9800.0
2/11/2017,Salt Lake,Upper Red Pine,Natural,Graupel,36.0,6000.0,12000.0,Northeast,10500.0
2/11/2017,Salt Lake,White Pine,Unknown,New Snow,2.0,18000.0,3000.0,East,10200.0
2/11/2017,Salt Lake,Tuscarora,Skier,New Snow/Old Snow Interface,20.0,2400.0,5400.0,Northeast,10500.0
2/13/2017,Moab,Upper Horse Creek,Skier,New Snow/Old Snow Interface,12.0,4200.0,6000.0,North,11600.0
2/11/2017,Salt Lake,White Pine,Natural,Graupel,30.0,8400.0,3600.0,Northeast,10300.0
2/13/2017,Salt Lake,Salt Lake,Skier,New Snow/Old Snow Interface,8.0,360.0,6000.0,Northwest,9300.0
2/16/2017,Salt Lake,White Pine,Skier,New Snow/Old Snow Interface,3.0,600.0,480.0,North,10000.0
2/16/2017,Salt Lake,Mill B South,Skier,Unknown,11.0,720.0,1200.0,North,9500.0
2/16/2017,Salt Lake,Red Pine Gulch,Skier,Facets,10.0,720.0,840.0,North,9600.0
2/18/2017,Salt Lake,White Pine,Skier,New Snow/Old Snow Interface,4.0,120.0,1200.0,Northeast,9400.0
2/18/2017,Logan,Cougar Peak,Skier,New Snow/Old Snow Interface,8.0,420.0,2400.0,Unknown,7600.0
2/19/2017,Salt Lake,Cardiff Bowl,Skier,New Snow,4.0,960.0,1800.0,Northeast,9600.0
2/19/2017,Salt Lake,LSB North,Snowboarder,Unknown,8.0,720.0,1200.0,Northeast,10000.0
2/19/2017,Salt Lake,10420,Snowboarder,New Snow/Old Snow Interface,10.0,600.0,2400.0,North,10200.0
2/19/2017,Salt Lake,Main Days,Snowboarder,Facets,10.0,2400.0,2400.0,Northeast,9400.0
2/19/2017,Salt Lake,Lake Peak,Skier,New Snow/Old Snow Interface,10.0,540.0,3000.0,East,10400.0
2/19/2017,Salt Lake,Sunset Peak,Skier,New Snow/Old Snow Interface,12.0,2400.0,7200.0,North,10500.0
2/20/2017,Salt Lake,PC Iron Mountain,Skier,New Snow/Old Snow Interface,4.0,120.0,4800.0,East,8400.0
2/20/2017,Logan,South Tony Grove,Skier,Facets,14.0,240.0,840.0,Northeast,8300.0
2/20/2017,Uintas,Weber Canyon,Natural,New Snow/Old Snow Interface,12.0,3000.0,2400.0,Northeast,9800.0
2/22/2017,Salt Lake,Mary Lake Ridge,Snowboarder,Facets,36.0,1800.0,3000.0,North,9300.0
2/24/2017,Salt Lake,Hogum,Natural,New Snow/Old Snow Interface,36.0,1800.0,6000.0,East,10200.0
2/26/2017,Uintas,Weber Canyon,Natural,Unknown,12.0,360.0,960.0,East,9900.0
2/25/2017,Provo,UFO Bowls,Skier,New Snow/Old Snow Interface,10.0,1200.0,3600.0,East,9200.0
2/28/2017,Logan,Mt. Gog,Natural,New Snow/Old Snow Interface,24.0,1200.0,8400.0,Southeast,9300.0
3/7/2017,Skyline,North Fork North Creek,Skier,New Snow/Old Snow Interface,3.0,240.0,360.0,West,8700.0
3/8/2017,Salt Lake,Cardiac Bowl,Skier,Density Change,16.0,3000.0,4200.0,Northeast,10200.0
3/11/2017,Logan,White Pine Lake,Unknown,Facets,48.0,2100.0,4800.0,East,8800.0
3/14/2017,Salt Lake,No Name Bowl,Skier,Density Change,4.0,420.0,3600.0,East,9100.0
3/24/2017,Logan,Central Bear River Range,Snowboarder,New Snow/Old Snow Interface,12.0,360.0,2400.0,North,9200.0
3/24/2017,Salt Lake,Lake Peak,Skier,New Snow/Old Snow Interface,6.0,1200.0,7200.0,Northeast,10600.0
3/25/2017,Salt Lake,Days Draw,Skier,Graupel,7.0,180.0,1200.0,North,9900.0
3/25/2017,Logan,Providence Quarry,Skier,New Snow,6.0,420.0,1200.0,North,7200.0
3/26/2017,Salt Lake,Butler Basin,Snowboarder,New Snow/Old Snow Interface,6.0,600.0,3600.0,Northeast,10000.0
3/28/2017,Salt Lake,No Name Baldy,Skier,New Snow/Old Snow Interface,12.0,1200.0,840.0,Northeast,10300.0
3/28/2017,Salt Lake,Claytons,Skier,New Snow/Old Snow Interface,8.0,840.0,3600.0,East,10500.0
3/31/2017,Provo,UFO Bowls,Skier,New Snow,14.0,360.0,4800.0,Northeast,10000.0
4/8/2017,Logan,Christmas Tree Bowl,Snowboarder,New Snow,10.0,1800.0,4800.0,North,9700.0
4/10/2017,Salt Lake,Mineral Basin,Natural,Graupel,7.0,1200.0,3000.0,Southeast,9500.0
4/11/2017,Salt Lake,Snowbird Ski Resort,Hiker,New Snow/Old Snow Interface,10.0,1200.0,2400.0,Northeast,10100.0
4/15/2017,Salt Lake,Cinder Chutes,Skier,Unknown,18.0,1200.0,3000.0,East,8800.0
4/21/2017,Salt Lake,South Monitor Bowl,Skier,New Snow/Old Snow Interface,3.0,600.0,840.0,Northeast,10000.0
4/25/2017,Salt Lake,Days Fork,Skier,New Snow/Old Snow Interface,16.0,5400.0,7200.0,East,10300.0
4/25/2017,Salt Lake,Chicken Sh#! Ridge,Skier,New Snow/Old Snow Interface,10.0,720.0,2100.0,Northeast,9000.0
4/25/2017,Salt Lake,Stupid Chute,Skier,New Snow,12.0,3600.0,4800.0,Northwest,10200.0
4/26/2017,Logan,Dog Leg,Skier,New Snow,10.0,240.0,1200.0,North,7900.0
4/27/2017,Salt Lake,Flagstaff Ridge,Skier,New Snow,8.0,720.0,840.0,Southeast,9300.0
4/27/2017,Salt Lake,Cardiff Bowl,Skier,Density Change,8.0,360.0,3600.0,Southeast,10200.0
4/27/2017,Salt Lake,Honeycomb,Skier,New Snow/Old Snow Interface,10.0,360.0,3600.0,Northwest,9700.0
4/29/2017,Salt Lake,Bells Canyon,Skier,Graupel,12.0,480.0,2400.0,East,9600.0
4/29/2017,Salt Lake,Meadows,Skier,New Snow/Old Snow Interface,6.0,2400.0,2400.0,East,8600.0
6/2/2017,Uintas,Bald Mountain,Skier,Wet grains,3.0,480.0,15000.0,East,11500.0
11/18/2017,Salt Lake,Catherine's Pass,Unknown,Facets,24.0,840.0,960.0,North,10100.0
11/17/2017,Uintas,Murdock Bowl,Natural,Facets,42.0,4800.0,6000.0,Northeast,11000.0
12/23/2017,Salt Lake,Catherine's Pass,Skier,New Snow,12.0,600.0,2400.0,East,10400.0
12/23/2017,Salt Lake,Twin Lakes Pass,Snowboarder,New Snow/Old Snow Interface,18.0,960.0,3600.0,Northeast,9800.0
12/25/2017,Skyline,Wedding Ring Ridge,Natural,Facets,12.0,960.0,1200.0,North,9600.0
12/26/2017,Uintas,Heber Mountain,Natural,Unknown,12.0,720.0,960.0,Northeast,9800.0
12/26/2017,Uintas,Uintas,Snowmobiler,Facets,36.0,6000.0,3600.0,Northeast,9800.0
12/26/2017,Uintas,Mill Hollow,Snowmobiler,Facets,24.0,1200.0,480.0,Northeast,8000.0
12/26/2017,Salt Lake,Georges Bowl,Skier,Facets,12.0,600.0,840.0,North,9800.0
12/26/2017,Uintas,Uintas,Snowmobiler,Facets,48.0,2400.0,2400.0,Northeast,10200.0
12/26/2017,Uintas,Currant Creek Peak,Natural,Facets,30.0,2400.0,3000.0,Northeast,10400.0
12/27/2017,Salt Lake,Murdock Peak,Skier,Depth Hoar,20.0,3000.0,2400.0,Northeast,9300.0
12/27/2017,Uintas,Double Hill,Snowmobiler,Facets,48.0,8400.0,7200.0,Northeast,10200.0
12/26/2017,Uintas,Chalk Creek,Snowmobiler,Ground Interface,16.0,720.0,4800.0,North,8500.0
12/27/2017,Salt Lake,Evergreen Ridge,Natural,Facets,15.0,4800.0,4200.0,Northeast,9200.0
12/28/2017,Salt Lake,Squaretop,Skier,New Snow/Old Snow Interface,24.0,600.0,6000.0,East,9400.0
12/29/2017,Logan,Hells Kitchen,Natural,Facets,12.0,360.0,360.0,Southwest,7100.0
12/27/2017,Salt Lake,Patsey Trees,Skier,Facets,12.0,240.0,240.0,North,9700.0
12/29/2017,Logan,Hells Kitchen,Natural,Facets,8.0,300.0,360.0,Southeast,7000.0
12/29/2017,Salt Lake,Honeycomb,Skier,Facets,20.0,480.0,6000.0,Northeast,10200.0
12/25/2017,Skyline,Main Bowl,Natural,Facets,10.0,4800.0,3000.0,North,10200.0
12/24/2017,Salt Lake,Alexander Basin,Natural,Depth Hoar,6.0,120.0,120.0,Northeast,7100.0
12/29/2017,Logan,Steep Hollow,Unknown,Facets,48.0,4800.0,3600.0,East,9200.0
1/7/2018,Salt Lake,Porter Fork,Unknown,Unknown,24.0,1800.0,7200.0,Northeast,8900.0
1/7/2018,Salt Lake,Main Days,Skier,Facets,12.0,240.0,2400.0,Northeast,9300.0
1/10/2018,Salt Lake,Claytons,Skier,New Snow/Old Snow Interface,14.0,12000.0,3600.0,East,10300.0
1/10/2018,Salt Lake,Two Dogs,Skier,Facets,12.0,12000.0,4800.0,North,10200.0
1/11/2018,Salt Lake,Red Pine Gulch,Natural,Unknown,24.0,960.0,720.0,East,9300.0
1/13/2018,Salt Lake,Snake Creek,Snowmobiler,Depth Hoar,24.0,1080.0,3600.0,Northeast,9300.0
1/10/2018,Skyline,South Fork,Natural,Facets,10.0,1500.0,3000.0,North,10400.0
1/13/2018,Salt Lake,Grizzly Gulch,Snowboarder,Facets,30.0,1200.0,840.0,Northwest,9200.0
1/13/2018,Logan,"Naomi Peak, East Face Area",Snowmobiler,Facets,36.0,840.0,1080.0,Northeast,9200.0
1/13/2018,Salt Lake,Banana Days,Natural,New Snow/Old Snow Interface,12.0,2400.0,12000.0,Northeast,10200.0
1/13/2018,Uintas,Upper Weber Canyon,Skier,Facets,18.0,1500.0,8400.0,Northeast,9900.0
1/14/2018,Uintas,Uintas,Snowmobiler,Facets,72.0,6000.0,8400.0,Northeast,10000.0
1/16/2018,Salt Lake,Davenport Hill,Skier,Facets,30.0,1500.0,3600.0,West,9800.0
1/15/2018,Uintas,Moffit Basin,Snowmobiler,Facets,36.0,1800.0,3600.0,Northeast,10500.0
1/20/2018,Salt Lake,Porter Fork,Skier,New Snow/Old Snow Interface,36.0,1800.0,9600.0,North,9500.0
1/21/2018,Salt Lake,Caribou Basin,Snowmobiler,Ground Interface,30.0,1200.0,3000.0,Northeast,9800.0
1/21/2018,Salt Lake,Snake Creek,Snowmobiler,Facets,30.0,3000.0,6000.0,Northeast,9800.0
1/21/2018,Salt Lake,Hide A Way Park,Natural,Unknown,24.0,1200.0,1200.0,Northwest,9200.0
1/23/2018,Uintas,Moffit Basin,Snowmobiler,Facets,36.0,6000.0,5400.0,Northeast,10400.0
1/23/2018,Logan,Steam Mill #3,Skier,New Snow/Old Snow Interface,6.0,120.0,1200.0,Northeast,9000.0
1/24/2018,Salt Lake,Pointy Peak,Skier,Facets,24.0,1200.0,3600.0,Northeast,9300.0
1/24/2018,Skyline,Petes Hole,Snowmobiler,Facets,36.0,1500.0,2100.0,Northeast,10100.0
1/25/2018,Uintas,Upper Weber Canyon,Skier,New Snow,15.0,600.0,7200.0,North,10200.0
1/26/2018,Salt Lake,Upper Meadow Chutes,Skier,Facets,36.0,2400.0,12000.0,East,9700.0
1/25/2018,Salt Lake,Mill A,Natural,Facets,54.0,1800.0,12000.0,Northwest,9700.0
1/27/2018,Salt Lake,Lavina Creek,Unknown,Facets,36.0,3600.0,6000.0,Northeast,9600.0
2/1/2018,Uintas,Millcreek,Snowmobiler,Depth Hoar,48.0,3600.0,4800.0,Northeast,10400.0
1/31/2018,Uintas,Uintas,Snowmobiler,Facets,36.0,3600.0,3600.0,Northeast,8800.0
1/30/2018,Logan,"Mt. Magog, South Ridge",Natural,New Snow/Old Snow Interface,12.0,2400.0,5400.0,East,9200.0
2/15/2018,Salt Lake,Emma Ridges,Skier,New Snow/Old Snow Interface,18.0,240.0,9600.0,South,9800.0
2/16/2018,Uintas,Shingle Mill,Skier,New Snow/Old Snow Interface,24.0,300.0,3600.0,Northeast,9800.0
2/15/2018,Moab,Moab,Natural,Facets,24.0,5400.0,4800.0,Northeast,11300.0
2/15/2018,Moab,Moab,Natural,Facets,24.0,2400.0,3600.0,Northwest,11400.0
2/19/2018,Salt Lake,Mill A,Skier,Facets,36.0,960.0,3000.0,Northwest,9000.0
2/19/2018,SE Idaho,Hidden Lake,Snowmobiler,Facets,30.0,3600.0,6000.0,East,8900.0
2/19/2018,Salt Lake,Toots to Boot,Snowboarder,Facets,24.0,3600.0,15000.0,Northeast,9200.0
2/19/2018,Salt Lake,Sunset Peak,Natural,New Snow,20.0,600.0,1200.0,Northeast,10200.0
2/19/2018,SE Idaho,Hidden Lake,Snowmobiler,Facets,24.0,3000.0,7200.0,East,9000.0
2/21/2018,Salt Lake,Superior,Skier,Density Change,12.0,480.0,9600.0,East,10900.0
2/23/2018,Uintas,Chalk Creek,Skier,Facets,12.0,1200.0,5400.0,Northeast,10400.0
2/24/2018,Salt Lake,Raymond Shoulder,Snowboarder,Facets,16.0,600.0,3000.0,East,9700.0
2/24/2018,Skyline,Knob Mountain,Skier,Facets,42.0,3000.0,3600.0,North,10500.0
2/22/2018,Moab,La Sal Mountains,Natural,Facets,42.0,1800.0,9600.0,Northeast,11300.0
2/25/2018,Salt Lake,Twin Lakes area,Skier,New Snow/Old Snow Interface,12.0,480.0,1200.0,East,10300.0
2/25/2018,Salt Lake,Little Cottonwood Canyon,Unknown,New Snow,14.0,600.0,1800.0,East,9600.0
2/26/2018,Salt Lake,East Mineral,Skier,Unknown,10.0,360.0,600.0,West,8600.0
2/27/2018,Salt Lake,Main Days,Skier,Ground Interface,24.0,240.0,1200.0,Northeast,9200.0
2/26/2018,Skyline,North Fork,Snowmobiler,Facets,30.0,1500.0,3000.0,North,9900.0
2/26/2018,Uintas,Upper Weber Canyon,Natural,Facets,24.0,1800.0,4200.0,Northeast,10200.0
2/28/2018,Ogden,Hells Canyon,Snowboarder,Facets,18.0,480.0,24000.0,North,8500.0
2/28/2018,Ogden,Hells Canyon,Skier,Facets,24.0,1200.0,24000.0,Northeast,8500.0
2/26/2018,Skyline,GE Hill,Natural,New Snow/Old Snow Interface,8.0,180.0,480.0,Northwest,9600.0
2/28/2018,Salt Lake,Bonanza Flats,Skier,Facets,2.0,600.0,1200.0,North,8000.0
2/28/2018,Logan,Mt. Magog,Natural,Facets,36.0,3000.0,7200.0,East,9400.0
3/3/2018,Salt Lake,Porter Fork,Skier,New Snow/Old Snow Interface,18.0,600.0,7200.0,East,9500.0
3/5/2018,Provo,Mary Ellen Gulch,Snowmobiler,Facets,36.0,540.0,1200.0,Northeast,9500.0
3/5/2018,Salt Lake,Back Bowls,Skier,Density Change,10.0,240.0,600.0,North,10000.0
3/5/2018,Skyline,Eliza Fork,Skier,Facets,36.0,7200.0,10800.0,Northeast,10300.0
3/4/2018,Provo,Cascade Ridge,Natural,Facets,3.0,9600.0,6000.0,Northeast,9600.0
3/7/2018,Uintas,Humpy Peak,Snowmobiler,Facets,48.0,840.0,3000.0,Northeast,10300.0
3/5/2018,Skyline,The Cove,Natural,Facets,42.0,1800.0,3000.0,Northeast,10300.0
3/5/2018,Skyline,Rolfson,Snowmobiler,Facets,42.0,3600.0,4800.0,Northeast,10300.0
2/26/2018,Skyline,Loggers Fork,Snowmobiler,Facets,24.0,600.0,600.0,East,10100.0
3/8/2018,Salt Lake,Kessler Peak,Skier,Facets,48.0,7200.0,18000.0,East,9700.0
3/8/2018,Logan,"Mt. Magog, South Ridge",Natural,Facets,24.0,2400.0,4800.0,East,9200.0
3/8/2018,Provo,Mary Ellen Gulch,Explosive,Facets,48.0,18000.0,21000.0,Northeast,11300.0
3/9/2018,Skyline,Lake Canyon,Snowmobiler,Facets,42.0,4200.0,2400.0,Northeast,9900.0
3/11/2018,Logan,Providence Canyon,Natural,Wet grains,12.0,300.0,1200.0,West,7400.0
3/11/2018,Salt Lake,Guardsman Pass area,Snowmobiler,Facets,60.0,4200.0,3000.0,Northeast,9600.0
3/11/2018,Logan,3 Terraces,Unknown,Facets,24.0,1200.0,7200.0,East,9500.0
3/15/2018,Skyline,Lake Canyon,Snow Bike,Facets,48.0,9600.0,10800.0,Northeast,10100.0
3/16/2018,Salt Lake,Claytons,Snowmobiler,Facets,30.0,480.0,1200.0,North,10000.0
3/17/2018,Salt Lake,Upper Days,Skier,Facets,42.0,960.0,3600.0,North,10200.0
3/23/2018,Salt Lake,Two Dogs,Natural,Ground Interface,48.0,6000.0,8400.0,North,10000.0
3/23/2018,Logan,Mitton Peak,Natural,New Snow/Old Snow Interface,12.0,600.0,8400.0,Southeast,8300.0
3/23/2018,Provo,Slide Canyon,Explosive,Unknown,42.0,30000.0,54000.0,Northeast,10400.0
3/22/2018,Provo,Cascade Cirque,Natural,Unknown,15.0,18000.0,21000.0,Northeast,11500.0
3/24/2018,Logan,"North Fork, Shumway Canyon",Natural,Facets,42.0,3600.0,9600.0,Northeast,8800.0
4/1/2018,Logan,Upper Pine Canyon,Natural,New Snow/Old Snow Interface,12.0,2400.0,4800.0,Northeast,8500.0
4/2/2018,Salt Lake,Silver Fork Headwall,Unknown,Facets,30.0,960.0,4800.0,North,10000.0
4/2/2018,Logan,Shumway Canyon,Natural,New Snow/Old Snow Interface,10.0,1200.0,2400.0,Northeast,8700.0
4/8/2018,Salt Lake,Toledo Chutes,Skier,Unknown,3.0,360.0,4800.0,Southeast,9500.0
4/7/2018,Uintas,Uintas,Natural,Unknown,42.0,1800.0,5400.0,North,10500.0
4/8/2018,Salt Lake,Chicken Sh#! Ridge,Skier,New Snow/Old Snow Interface,3.0,360.0,3600.0,Northeast,9500.0
4/9/2018,Salt Lake,Toledo Bowl,Skier,New Snow/Old Snow Interface,4.0,360.0,7200.0,Southeast,9700.0
4/9/2018,Salt Lake,Raymond Peak,Natural,New Snow,6.0,1200.0,6000.0,East,9800.0
4/18/2018,Salt Lake,Little Superior,Skier,New Snow/Old Snow Interface,12.0,480.0,15000.0,Southeast,9800.0
5/15/2018,Logan,"Cherry Peak, East Face",Natural,Unknown,48.0,3600.0,4800.0,East,9300.0
5/14/2018,Logan,Mount Naomi Wilderness,Unknown,Unknown,36.0,2400.0,18000.0,North,9000.0
5/20/2018,Logan,Mt. Naomi Wilderness,Natural,Unknown,36.0,1200.0,6000.0,Northeast,9300.0
11/25/2018,Salt Lake,Big Cottonwood Canyon,Natural,Facets,30.0,1200.0,3000.0,Northeast,10100.0
11/25/2018,Salt Lake,Mother in Law,Skier,Facets,22.0,1500.0,8400.0,Northeast,9600.0
11/25/2018,Salt Lake,White Pine,Natural,Depth Hoar,18.0,6000.0,6000.0,Northeast,10000.0
11/30/2018,Salt Lake,Highline,Skier,Facets,20.0,1800.0,7200.0,Northeast,9700.0
11/30/2018,Salt Lake,Red Baldy,Natural,Depth Hoar,20.0,7200.0,15000.0,Northwest,10800.0
12/8/2018,Salt Lake,The Ice Box,Skier,Depth Hoar,36.0,360.0,7200.0,Northwest,9500.0
12/12/2018,Skyline,Wedding Ring Ridge,Natural,Unknown,36.0,5400.0,4200.0,East,9900.0
12/14/2018,Ogden,Ogden,Unknown,Unknown,30.0,600.0,1800.0,East,9100.0
12/14/2018,Skyline,Becks Creek,Snowmobiler,Unknown,30.0,1800.0,1500.0,Northeast,10200.0
12/22/2018,Salt Lake,Tuscarora,Snowboarder,New Snow/Old Snow Interface,14.0,600.0,1800.0,Northeast,10200.0
12/25/2018,Moab,Moab,Natural,New Snow/Old Snow Interface,18.0,1500.0,7200.0,North,11700.0
12/25/2018,Moab,Moab,Natural,New Snow/Old Snow Interface,22.0,1200.0,8400.0,North,11700.0
12/28/2018,Salt Lake,Cardiac Ridge,Natural,Facets,36.0,960.0,7200.0,Northeast,10500.0
12/28/2018,Logan,"Miller Bowl, East",Skier,New Snow,4.0,300.0,3008.534051091291,North,22786.05178407578
12/27/2018,Logan,3 Terraces,Natural,Unknown,12.0,1800.0,7200.0,East,9400.0
12/29/2018,Uintas,Uintas,Natural,Facets,16.0,1200.0,3600.0,Southwest,9800.0
12/30/2018,Salt Lake,Salt Lake,Skier,Density Change,5.0,240.0,1200.0,East,10400.0
12/31/2018,Uintas,Uintas,Natural,Facets,24.0,3600.0,4800.0,Southwest,10300.0
1/5/2019,Salt Lake,Blue Ice,Skier,New Snow/Old Snow Interface,15.0,1500.0,2400.0,Northeast,9000.0
1/7/2019,Salt Lake,Bear Trap,Skier,Density Change,12.0,840.0,360.0,Northwest,8200.0
1/7/2019,Uintas,Upper Weber Canyon,Natural,Ground Interface,30.0,7200.0,12000.0,Northeast,10300.0
1/8/2019,Logan,River Heights Bench,Natural,Facets,12.0,1200.0,1800.0,West,5600.0
1/9/2019,Logan,River Heights Bench,Natural,Facets,16.0,3000.0,2400.0,West,5500.0
1/8/2019,Provo,Bunnels,Natural,New Snow/Old Snow Interface,18.0,1200.0,3000.0,East,9000.0
1/8/2019,Skyline,Staker,Snowmobiler,Facets,24.0,3000.0,3000.0,East,9900.0
1/7/2019,Skyline,Electric Lake,Natural,New Snow/Old Snow Interface,24.0,480.0,480.0,Northeast,8300.0
1/8/2019,Skyline,Rolfson,Snowmobiler,Facets,24.0,2400.0,3000.0,Northeast,9800.0
1/8/2019,Skyline,Rolfson,Snowmobiler,Facets,24.0,3600.0,3000.0,Northeast,9800.0
1/8/2019,Logan,Christmas Tree Bowl,Snowmobiler,New Snow/Old Snow Interface,24.0,2400.0,6000.0,Southeast,9700.0
1/11/2019,Uintas,Weber Canyon,Skier,Facets,30.0,4800.0,15000.0,Southeast,10200.0
1/12/2019,Skyline,Rolfson,Snowmobiler,Facets,24.0,3600.0,6000.0,Northeast,10200.0
1/12/2019,Skyline,Staker,Snowmobiler,Facets,24.0,720.0,1800.0,East,10200.0
