Title,Handheld,Max Players,Multiplatform,Online,Genres,Licensed?,Publishers,Sequel,Review Score,Sales,Used Price,Console,Rating,Re-release,Year,All_Average,All_Leisure,All_Median,Length.All_Polled,All_Rushed,Comp_Average,Comp_Leisure,Comp_Median,Comp_Polled,Comp_Rushed,MainExtra_Average,MainExtra_Leisure,MainExtra_Median,MainExtra_Polled,MainExtra_Rushed,Main_Average,Main_Leisure,Main_Median,Main_Polled,Main_Rushed
The Golden Compass,True,1,True,True,Action,True,Sega,True,28,0.1,14.95,Sony PSP,E,True,2007,8.57,12.13,7.0,5,6.38,0.0,0.0,0.0,0,0.0,16.5,16.5,16.5,1,16.5,6.58,7.1,6.98,4,5.88
Harry Potter and the Order of the Phoenix,True,1,True,True,Action,True,EA,True,52,0.1,16.95,Sony PSP,E,True,2007,12.38,15.65,12.25,25,8.82,15.2,17.05,15.0,10,14.05,10.0,10.0,10.0,1,10.0,10.53,14.13,10.0,14,7.8
Bladestorm: The Hundred Years' War,True,1,True,True,"Action,Role-Playing (RPG),Strategy",True,Unknown,True,58,0.1,44.95,PlayStation 3,E,True,2007,51.25,53.12,51.25,2,49.37,0.0,0.0,0.0,0,0.0,51.25,53.12,51.25,2,49.37,0.0,0.0,0.0,0,0.0
Surf's Up,True,4,True,True,Sports,True,Ubisoft,True,61,0.09,17.95,X360,E,True,2007,1.28,1.62,1.28,2,0.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.28,1.62,1.28,2,0.97
Blazing Angels 2: Secret Missions of WWII,True,2,True,True,Action,True,Ubisoft,True,72,0.09,16.95,X360,M,True,2007,13.0,14.87,12.5,4,11.37,0.0,0.0,0.0,0,0.0,16.0,16.5,16.0,2,15.5,10.0,10.0,10.0,2,10.0
InuYasha: Secret of the Divine Jewel,True,1,True,True,Role-Playing (RPG),True,Namco,True,46,0.09,24.95,Nintendo DS,T,True,2007,9.57,9.57,9.57,1,9.57,0.0,0.0,0.0,0,0.0,9.57,9.57,9.57,1,9.57,0.0,0.0,0.0,0,0.0
The Settlers,True,1,True,True,Strategy,True,Ubisoft,True,39,0.09,17.95,Nintendo DS,T,True,2007,7.18,9.5,4.83,3,4.87,13.0,13.0,13.0,1,13.0,4.83,4.83,4.83,1,4.83,3.75,3.75,3.75,1,3.75
Shrek the Third,True,1,True,True,Action,True,Activision,True,57,0.09,22.95,Sony PSP,T,True,2007,5.12,5.97,4.75,4,4.47,5.5,5.5,5.5,1,5.5,7.0,7.0,7.0,1,7.0,4.0,4.0,4.0,2,4.0
Ratatouille,True,1,True,True,Action,True,THQ,True,55,0.09,17.95,PlayStation 3,T,True,2007,13.2,19.8,12.5,6,7.67,15.0,15.0,15.0,2,15.0,26.75,26.75,26.75,1,26.75,7.5,9.37,10.0,3,5.62
Soldier of Fortune: Payback,True,1,True,True,Action,True,Activision,True,50,0.09,14.95,PlayStation 3,E,True,2007,3.78,5.75,3.25,16,2.6,0.0,0.0,0.0,0,0.0,7.0,7.5,7.0,2,6.5,3.33,4.08,3.0,14,2.43
Heatseeker,True,1,True,True,Action,True,Unknown,True,62,0.09,17.95,Nintendo Wii,T,True,2007,9.75,9.75,9.75,1,9.75,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9.75,9.75,9.75,1,9.75
NHL 2K8,True,7,True,True,Sports,True,Unknown,True,74,0.08,9.95,PlayStation 3,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NCAA March Madness 08,True,4,True,True,Sports,True,EA,True,67,0.08,12.95,PlayStation 3,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Fantastic Four: Rise of the Silver Surfer,True,4,True,True,Action,True,2K,True,45,0.08,14.95,X360,E,True,2007,7.6,9.5,6.42,7,5.68,0.0,0.0,0.0,0,0.0,10.33,11.08,10.0,3,9.58,5.57,6.03,5.75,4,5.02
Monster Madness: Battle for Suburbia,True,4,True,True,Action,True,Unknown,True,55,0.08,14.95,X360,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Pro Evolution Soccer 2008,True,4,True,True,Sports,True,Konami,True,76,0.08,14.95,X360,M,True,2007,63.8,76.65,70.0,3,50.95,78.2,82.3,78.2,2,74.1,35.0,35.0,35.0,1,35.0,0.0,0.0,0.0,0,0.0
Blazing Angels 2: Secret Missions of WWII,True,2,True,True,Action,True,Ubisoft,True,70,0.08,22.95,PlayStation 3,T,True,2007,13.0,14.87,12.5,4,11.37,0.0,0.0,0.0,0,0.0,16.0,16.5,16.0,2,15.5,10.0,10.0,10.0,2,10.0
Cake Mania,True,1,True,True,Action,True,Unknown,True,55,0.08,16.95,Nintendo DS,M,True,2007,6.0,7.08,5.87,4,4.97,6.22,7.28,6.42,3,5.15,0.0,0.0,0.0,0,0.0,5.33,5.33,5.33,1,5.33
River King: Mystic Valley,True,1,True,True,"Adventure,Simulation,Sports",True,Unknown,True,54,0.08,24.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Touch Detective 2 1/2,True,1,True,True,Adventure,True,Unknown,True,67,0.08,14.95,Nintendo DS,T,True,2007,6.63,7.48,6.63,9,5.82,7.4,7.78,7.35,3,7.0,8.35,8.35,8.35,1,8.35,5.83,6.62,5.65,5,5.37
7 Wonders of the Ancient World,True,1,True,True,Strategy,True,Unknown,True,51,0.08,17.95,Sony PSP,E,True,2007,7.48,11.83,4.85,4,4.47,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.48,11.83,4.85,4,4.47
Brooktown High,True,1,True,True,Simulation,True,Konami,True,51,0.08,16.95,Sony PSP,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Crush,True,1,True,True,Action,True,Sega,True,83,0.08,16.95,Sony PSP,E,True,2007,6.88,8.12,6.6,6,5.72,9.5,9.5,9.5,1,9.5,7.67,7.9,7.67,2,7.43,5.5,5.82,5.8,3,5.17
Jackass: The Game,True,1,True,True,Action,True,Unknown,True,58,0.08,17.95,Sony PSP,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
The Sims 2: Castaway,True,1,True,True,Simulation,True,EA,True,64,0.08,17.95,Sony PSP,T,True,2007,8.0,8.0,8.0,1,8.0,0.0,0.0,0.0,0,0.0,8.0,8.0,8.0,1,8.0,0.0,0.0,0.0,0,0.0
Test Drive Unlimited,True,1,True,True,Racing / Driving,True,Atari,True,80,0.08,17.95,Sony PSP,M,True,2007,53.4,101.97,38.5,22,32.97,112.67,132.17,100.0,3,93.17,55.67,96.42,50.0,11,41.42,28.08,32.02,30.0,8,24.52
Thrillville: Off the Rails,True,1,True,True,"Simulation,Strategy",True,Unknown,True,72,0.08,16.95,Sony PSP,T,True,2007,12.15,21.43,9.63,7,7.73,10.75,11.3,10.75,2,10.18,32.0,32.0,32.0,1,32.0,7.88,9.08,8.5,4,6.38
Victorious Boxers: Revolution,True,1,True,True,"Action,Simulation,Sports",True,Ubisoft,True,59,0.08,24.95,Nintendo Wii,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Bladestorm: The Hundred Years' War,True,1,True,True,"Action,Role-Playing (RPG),Strategy",True,Unknown,True,63,0.08,34.95,X360,T,True,2007,51.25,53.12,51.25,2,49.37,0.0,0.0,0.0,0,0.0,51.25,53.12,51.25,2,49.37,0.0,0.0,0.0,0,0.0
Looney Tunes: Acme Arsenal,True,4,True,True,Action,True,Unknown,True,40,0.07,17.95,X360,M,True,2007,3.83,4.47,3.15,3,3.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.83,4.47,3.15,3,3.2
SEGA Rally Revo,True,2,True,True,"Racing / Driving,Simulation",True,Sega,True,75,0.07,16.95,PlayStation 3,T,True,2007,34.0,34.0,34.0,1,34.0,34.0,34.0,34.0,1,34.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Death Jr. and the Science Fair of Doom,True,1,True,True,Action,True,Konami,True,47,0.07,12.95,Nintendo DS,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Indianapolis 500 Legends,True,1,True,True,Racing / Driving,True,Unknown,True,51,0.07,16.95,Nintendo DS,T,True,2007,14.5,14.5,14.5,1,14.5,14.5,14.5,14.5,1,14.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Worms: Open Warfare 2,True,1,True,True,"Action,Strategy",True,THQ,True,81,0.07,17.95,Nintendo DS,E,True,2007,9.12,9.55,9.12,2,8.68,10.0,10.0,10.0,1,10.0,0.0,0.0,0.0,0,0.0,8.25,8.25,8.25,1,8.25
Alien Syndrome,True,1,True,True,Action,True,Sega,True,51,0.07,12.95,Sony PSP,E,True,2007,2.78,2.98,3.0,3,2.57,2.25,2.25,2.25,1,2.25,0.0,0.0,0.0,0,0.0,3.05,3.07,3.05,2,3.02
BlackSite: Area 51,True,1,True,True,Action,True,Midway,True,56,0.07,17.95,PlayStation 3,E,True,2007,5.82,7.9,5.8,30,4.68,6.8,7.4,6.8,2,6.22,5.87,6.22,6.0,4,5.47,5.73,7.82,5.53,24,4.58
Code Lyoko: Quest for Infinity,True,1,True,True,Action,True,Unknown,True,58,0.07,17.95,Nintendo Wii,T,True,2007,5.8,5.8,5.8,1,5.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.8,5.8,5.8,1,5.8
Super Swing Golf Season 2,True,1,True,True,Sports,True,Unknown,True,70,0.07,19.95,Nintendo Wii,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
FlatOut: Ultimate Carnage,True,1,True,True,Racing / Driving,True,Unknown,True,80,0.07,16.95,X360,E,True,2007,21.8,32.0,23.0,21,16.45,40.8,41.22,40.8,2,40.4,20.98,26.23,24.0,13,16.83,17.25,21.93,14.5,6,13.18
Zoids Assault,True,1,True,True,"Role-Playing (RPG),Strategy",True,Unknown,True,46,0.07,17.95,X360,M,True,2007,12.05,12.57,12.05,2,11.52,13.1,13.1,13.1,1,13.1,0.0,0.0,0.0,0,0.0,11.0,11.0,11.0,1,11.0
Alien Syndrome,True,4,True,True,Action,True,Sega,True,48,0.06,12.95,Nintendo Wii,E,True,2007,2.78,2.98,3.0,3,2.57,2.25,2.25,2.25,1,2.25,0.0,0.0,0.0,0,0.0,3.05,3.07,3.05,2,3.02
Tetris Evolution,True,4,True,True,Strategy,True,THQ,True,52,0.06,17.95,X360,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Heroes of Mana,True,1,True,True,Strategy,True,SquareEnix,True,66,0.06,24.95,Nintendo DS,T,True,2007,27.02,32.0,27.02,2,22.02,37.0,37.0,37.0,1,37.0,0.0,0.0,0.0,0,0.0,17.03,17.03,17.03,1,17.03
Myst,True,1,True,True,Adventure,True,Midway,True,43,0.06,24.95,Nintendo DS,E,True,2007,7.87,12.72,7.05,26,5.72,9.67,13.6,8.72,6,7.35,8.77,9.43,9.0,3,8.1,7.07,10.28,6.07,17,5.28
Coded Arms: Contagion,True,1,True,True,Action,True,Konami,True,56,0.06,14.95,Sony PSP,E,True,2007,9.85,10.45,10.0,3,9.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9.85,10.45,10.0,3,9.25
King of Clubs,True,1,True,True,Sports,True,Unknown,True,35,0.06,14.95,Nintendo Wii,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
F.E.A.R. Files,True,1,True,True,Action,True,Unknown,True,66,0.06,17.95,X360,E,True,2007,11.58,15.38,10.0,9,9.88,0.0,0.0,0.0,0,0.0,13.75,16.5,12.25,3,11.0,10.5,12.12,10.0,6,9.62
Ontamarama,True,1,True,True,Action,True,Unknown,True,71,0.05,17.95,Nintendo DS,M,True,2007,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1,1.0
Retro Game Challenge,True,1,True,True,"Action,Racing / Driving,Role-Playing (RPG)",True,Namco,True,77,0.05,17.95,Nintendo DS,T,True,2007,11.72,15.5,10.33,14,9.2,20.0,20.0,20.0,1,20.0,10.93,11.85,10.33,5,10.32,11.17,14.82,9.75,8,8.92
Ultimate Mortal Kombat 3,True,1,True,True,Action,True,Midway,True,73,0.05,23.95,Nintendo DS,E,True,2007,3.85,11.45,2.0,21,1.55,8.38,10.17,8.0,3,6.58,8.4,13.6,6.0,5,5.1,1.07,1.6,1.0,13,0.62
"Warhammer 40,000: Squad Command",True,1,True,True,Strategy,True,THQ,True,57,0.05,17.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Juiced 2: Hot Import Nights,True,1,True,True,Racing / Driving,True,THQ,True,73,0.05,16.95,Sony PSP,E,True,2007,16.45,18.0,15.6,8,15.0,0.0,0.0,0.0,0,0.0,17.42,18.68,17.35,4,16.18,15.5,16.62,15.0,4,14.62
Pursuit Force: Extreme Justice,True,1,True,True,"Action,Racing / Driving",True,Sony,True,73,0.05,14.95,Sony PSP,E,True,2007,8.5,10.12,8.0,7,5.12,0.0,0.0,0.0,0,0.0,11.0,11.5,11.0,2,10.5,7.5,9.62,8.0,5,4.87
Medal of Honor: Vanguard,True,1,True,True,Action,True,EA,True,56,0.05,17.95,Nintendo Wii,T,True,2007,3.55,4.28,3.63,7,2.88,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.55,4.28,3.63,7,2.88
World Series of Poker 2008: Battle for the Brac...,True,1,True,True,Simulation,True,Activision,True,74,0.05,19.95,X360,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Pro Evolution Soccer 2008,True,7,True,True,Sports,True,Konami,True,74,0.04,17.95,PlayStation 3,E,True,2007,63.8,76.65,70.0,3,50.95,78.2,82.3,78.2,2,74.1,35.0,35.0,35.0,1,35.0,0.0,0.0,0.0,0,0.0
Worms: Open Warfare 2,True,4,True,True,"Action,Strategy",True,THQ,True,80,0.04,17.95,Sony PSP,T,True,2007,9.12,9.55,9.12,2,8.68,10.0,10.0,10.0,1,10.0,0.0,0.0,0.0,0,0.0,8.25,8.25,8.25,1,8.25
Surf's Up,True,4,True,True,Sports,True,Ubisoft,True,59,0.04,17.95,PlayStation 3,E,True,2007,1.28,1.62,1.28,2,0.97,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.28,1.62,1.28,2,0.97
Fantastic Four: Rise of the Silver Surfer,True,4,True,True,Action,True,2K,True,39,0.04,12.95,Nintendo Wii,E,True,2007,7.6,9.5,6.42,7,5.68,0.0,0.0,0.0,0,0.0,10.33,11.08,10.0,3,9.58,5.57,6.03,5.75,4,5.02
Brothers in Arms DS,True,1,True,True,Action,True,Ubisoft,True,72,0.04,17.95,Nintendo DS,E,True,2007,6.33,7.33,5.0,3,5.33,0.0,0.0,0.0,0,0.0,9.0,9.0,9.0,1,9.0,5.0,5.0,5.0,2,5.0
Bubble Bobble Double Shot,True,1,True,True,Action,True,Unknown,True,50,0.04,17.95,Nintendo DS,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Fantastic Four: Rise of the Silver Surfer,True,1,True,True,Action,True,2K,True,35,0.04,14.95,Nintendo DS,E,True,2007,7.6,9.5,6.42,7,5.68,0.0,0.0,0.0,0,0.0,10.33,11.08,10.0,3,9.58,5.57,6.03,5.75,4,5.02
Zendoku,True,1,True,True,"Role-Playing (RPG),Strategy",True,Eidos,True,68,0.04,16.95,Nintendo DS,E,True,2007,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Heatseeker,True,1,True,True,Action,True,Unknown,True,49,0.04,12.95,Sony PSP,T,True,2007,9.75,9.75,9.75,1,9.75,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9.75,9.75,9.75,1,9.75
Manhunt 2,True,1,True,True,Action,True,Rockstar,True,69,0.04,7.95,Sony PSP,T,True,2007,10.38,17.15,9.5,33,6.82,21.18,22.78,21.18,2,19.58,12.33,14.08,14.0,7,10.08,8.9,12.87,8.57,24,6.22
SWAT: Target Liberty,True,1,True,True,"Action,Strategy",True,Unknown,True,50,0.04,12.95,Sony PSP,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Anubis II,True,1,True,True,Action,True,Unknown,True,19,0.04,9.95,Nintendo Wii,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Barnyard,True,1,True,True,"Action,Adventure",True,THQ,True,65,0.04,17.95,Nintendo Wii,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Escape from Bug Island,True,1,True,True,Action,True,Eidos,True,37,0.04,14.95,Nintendo Wii,T,True,2007,7.58,9.55,6.62,6,5.92,0.0,0.0,0.0,0,0.0,11.37,11.68,11.37,2,11.05,5.68,6.38,5.38,4,5.13
Octomania,True,1,True,True,"Action,Strategy",True,Unknown,True,66,0.04,14.95,Nintendo Wii,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Cabela's Big Game Hunter,True,1,True,True,"Simulation,Sports",True,Activision,True,51,0.04,19.95,X360,E,True,2007,4.5,5.62,4.0,3,3.37,0.0,0.0,0.0,0,0.0,4.75,5.87,4.75,2,3.63,4.0,4.0,4.0,1,4.0
UEFA Champions League 2006-2007,True,4,True,True,Sports,True,EA,True,72,0.03,6.95,X360,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Aliens Vs Predator: Requiem,True,2,True,True,Action,True,Unknown,True,49,0.03,17.95,Sony PSP,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NBA 08,True,2,True,True,Sports,True,Sony,True,75,0.03,7.95,Sony PSP,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Guilty Gear XX ? Core,True,2,True,True,Action,True,Unknown,True,75,0.03,24.95,Nintendo Wii,E,True,2007,2.0,2.0,2.0,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,2.0,1,2.0
Arkanoid DS,True,1,True,True,Strategy,True,SquareEnix,True,61,0.03,16.95,Nintendo DS,E,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Code Lyoko,True,1,True,True,"Action,Adventure",True,Unknown,True,63,0.03,11.95,Nintendo DS,T,True,2007,7.73,8.75,7.0,3,6.7,0.0,0.0,0.0,0,0.0,10.15,10.15,10.15,1,10.15,6.52,6.75,6.52,2,6.28
Dynasty Warriors DS: Fighter's Battle,True,1,True,True,"Action,Strategy",True,Unknown,True,56,0.03,14.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Orcs & Elves,True,1,True,True,"Action,Role-Playing (RPG)",True,EA,True,68,0.03,14.95,Nintendo DS,T,True,2007,4.88,5.72,5.0,7,4.33,6.5,6.5,6.5,1,6.5,0.0,0.0,0.0,0,0.0,4.6,5.03,4.67,6,4.18
Prism: Light the Way,True,1,True,True,"Action,Strategy",True,Eidos,True,73,0.03,16.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Dead Head Fred,True,1,True,True,Action,True,Unknown,True,75,0.03,12.95,Sony PSP,E,True,2007,9.9,10.85,9.9,2,8.95,0.0,0.0,0.0,0,0.0,11.8,11.8,11.8,1,11.8,8.0,8.0,8.0,1,8.0
Hot Pixel,True,1,True,True,Action,True,Atari,True,55,0.03,8.95,Sony PSP,T,True,2007,0.72,0.85,0.72,2,0.58,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1,1.0,0.45,0.45,0.45,1,0.45
The Legend of Heroes III: Song of the Ocean,True,1,True,True,Role-Playing (RPG),True,Namco,True,58,0.03,17.95,Sony PSP,T,True,2007,49.88,57.47,50.0,4,42.25,65.0,65.0,65.0,1,65.0,0.0,0.0,0.0,0,0.0,44.85,52.45,35.0,3,37.25
SEGA Rally Revo,True,1,True,True,"Racing / Driving,Simulation",True,Sega,True,74,0.03,16.95,Sony PSP,T,True,2007,34.0,34.0,34.0,1,34.0,34.0,34.0,34.0,1,34.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Bionicle Heroes,True,1,True,True,Action,True,Eidos,True,52,0.03,17.95,Nintendo Wii,T,True,2007,15.3,27.05,12.88,11,9.4,17.23,18.88,18.33,5,15.33,24.0,32.0,24.0,2,16.0,8.55,9.57,9.75,4,6.92
Burnout Dominator,True,4,True,True,"Action,Racing / Driving",True,EA,True,76,0.02,17.95,Sony PSP,T,True,2007,17.58,19.75,18.37,8,14.98,21.5,21.5,21.5,1,21.5,17.53,19.73,18.37,6,14.97,14.0,14.0,14.0,1,14.0
Samurai Warriors 2: Empires,True,2,True,True,"Action,Role-Playing (RPG),Strategy",True,Unknown,True,53,0.02,19.95,X360,E,True,2007,12.75,15.3,12.5,4,10.3,18.0,18.0,18.0,1,18.0,12.5,13.25,12.5,2,11.75,8.0,8.0,8.0,1,8.0
Meteos: Disney Magic,True,1,True,True,Strategy,True,Disney,True,74,0.02,12.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Turn It Around,True,1,True,True,"Racing / Driving,Sports",True,Unknown,True,39,0.02,9.95,Nintendo DS,E,True,2007,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Cube,True,1,True,True,Strategy,True,Unknown,True,60,0.02,17.95,Sony PSP,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Dragoneer's Aria,True,1,True,True,Role-Playing (RPG),True,Unknown,True,56,0.02,24.95,Sony PSP,E,True,2007,37.63,39.58,37.63,2,35.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,37.63,39.58,37.63,2,35.7
The Fast and the Furious,True,1,True,True,Racing / Driving,True,Namco,True,58,0.02,22.95,Sony PSP,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
R-Type Command,True,1,True,True,Strategy,True,Unknown,True,69,0.02,14.95,Sony PSP,M,True,2007,31.9,35.67,31.9,2,28.13,0.0,0.0,0.0,0,0.0,39.45,39.45,39.45,1,39.45,24.37,24.37,24.37,1,24.37
Virtua Tennis 3,True,1,True,True,Sports,True,Sega,True,79,0.02,16.95,Sony PSP,M,True,2007,18.17,26.53,15.5,6,14.5,0.0,0.0,0.0,0,0.0,18.4,26.47,15.0,5,14.43,17.0,17.0,17.0,1,17.0
Virtua Tennis 3,True,4,True,True,Sports,True,Sega,True,80,0.01,14.95,X360,T,True,2007,18.17,26.53,15.5,6,14.5,0.0,0.0,0.0,0,0.0,18.4,26.47,15.0,5,14.43,17.0,17.0,17.0,1,17.0
Front Mission,True,1,True,True,Strategy,True,SquareEnix,True,72,0.01,17.95,Nintendo DS,E,True,2007,20.87,24.18,20.3,5,17.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20.87,24.18,20.3,5,17.4
Lost in Blue 2,True,1,True,True,Role-Playing (RPG),True,Konami,True,58,0.01,17.95,Nintendo DS,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Nervous Brickdown,True,1,True,True,Action,True,Unknown,True,70,0.01,17.95,Nintendo DS,E,True,2007,8.0,8.0,8.0,1,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8.0,8.0,8.0,1,8.0
Sea Monsters: A Prehistoric Adventure,True,1,True,True,"Action,Educational",True,Unknown,True,43,0.01,13.95,Nintendo DS,T,True,2007,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,1,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
After Burner: Black Falcon,True,1,True,True,Action,True,Sega,True,73,0.01,19.95,Sony PSP,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Capcom Puzzle World,True,1,True,True,Strategy,True,Capcom,True,65,0.01,19.95,Sony PSP,M,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Puzzle Quest: Challenge of the Warlords,True,1,True,True,"Role-Playing (RPG),Strategy",True,Unknown,True,84,0.01,17.95,Sony PSP,T,True,2007,41.17,59.78,40.0,58,27.78,54.57,62.63,56.0,7,47.63,40.95,59.85,40.5,30,27.85,37.02,47.5,35.0,21,29.0
Smash Court Tennis 3,True,1,True,True,Sports,True,Namco,True,68,0.01,19.95,Sony PSP,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
UEFA Champions League 2006-2007,True,1,True,True,Sports,True,EA,True,71,0.01,14.95,Sony PSP,T,True,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
