Region,Month,Day,Year,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet
Logan,12,18,2021,Unknown,Facets,36.0,3000.0,North,8800.0
Uintas,12,18,2021,Natural,Facets,42.0,3600.0,North,10600.0
Uintas,12,18,2021,Natural,Facets,42.0,2400.0,East,10200.0
Uintas,12,18,2021,Natural,Facets,120.0,4800.0,Northeast,10600.0
Skyline,12,18,2021,Natural,Facets,18.0,2400.0,Northeast,9900.0
Uintas,12,23,2021,Snowmobiler,Facets,36.0,1800.0,Northeast,9900.0
Salt Lake,12,27,2021,Skier,Ground Interface,24.0,18000.0,Northeast,9300.0
Uintas,12,27,2021,Natural,Facets,36.0,3000.0,Northeast,9700.0
Moab,12,31,2021,Natural,Unknown,84.0,8400.0,North,12000.0
Moab,12,31,2021,Natural,Facets,60.0,9600.0,Northwest,11700.0
Moab,12,31,2021,Natural,Depth Hoar,5.0,10800.0,Northeast,11000.0
Moab,12,31,2021,Natural,Facets,54.0,8400.0,Northeast,11200.0
Moab,12,31,2021,Natural,Facets,36.0,4800.0,Northwest,10800.0
Moab,12,31,2021,Natural,Facets,84.0,3000.0,North,11000.0
Logan,12,26,2021,Natural,Facets,72.0,7200.0,Northeast,9400.0
Skyline,1,1,2022,Snowmobiler,Facets,60.0,12000.0,Northeast,9900.0
Southwest,1,3,2022,Snowmobiler,Facets,60.0,3600.0,Northeast,10400.0
Southwest,12,30,2021,Snowmobiler,Facets,60.0,3600.0,Northeast,10400.0
Logan,1,6,2022,Natural,Ground Interface,15.0,1200.0,West,5900.0
Uintas,1,6,2022,Natural,Ground Interface,54.0,12000.0,East,10400.0
Uintas,1,7,2022,Natural,Ground Interface,48.0,12000.0,Northeast,10300.0
Uintas,1,17,2022,Unknown,Facets,30.0,6000.0,North,10700.0
Provo,2,12,2022,Skier,Facets,10.0,18000.0,North,9800.0
Salt Lake,2,18,2022,Skier,New Snow/Old Snow Interface,12.0,1800.0,West,10600.0
Skyline,2,20,2022,Natural,Unknown,6.0,8400.0,Northeast,10800.0
Skyline,2,17,2022,Natural,Facets,6.0,2400.0,Northeast,10200.0
Logan,2,23,2022,Skier,Facets,10.0,1200.0,North,8600.0
Salt Lake,2,24,2022,Skier,New Snow,5.0,1200.0,South,11000.0
Skyline,2,23,2022,Natural,Facets,36.0,6000.0,Northeast,10500.0
Skyline,2,24,2022,Skier,Facets,30.0,4800.0,Northeast,9600.0
Skyline,2,24,2022,Snowmobiler,Facets,20.0,4800.0,Northeast,10000.0
Skyline,2,24,2022,Snowmobiler,Facets,18.0,960.0,Northeast,9600.0
Uintas,2,25,2022,Snowmobiler,Facets,20.0,2400.0,Northeast,10800.0
Salt Lake,2,25,2022,Skier,Facets,6.0,240.0,Northeast,7000.0
Salt Lake,2,25,2022,Snowboarder,Facets,18.0,1200.0,North,9200.0
Skyline,2,25,2022,Snowmobiler,Facets,30.0,4800.0,Northeast,10000.0
Skyline,2,23,2022,Natural,Facets,24.0,2400.0,Northeast,10200.0
Uintas,2,25,2022,Snowboarder,Facets,10.0,4800.0,Northeast,10200.0
Logan,2,26,2022,Snowmobiler,New Snow/Old Snow Interface,8.0,2400.0,East,9000.0
Moab,2,27,2022,Skier,Facets,24.0,840.0,West,10600.0
Skyline,2,27,2022,Snowmobiler,Facets,18.0,2100.0,Northeast,10000.0
Uintas,3,1,2022,Natural,Facets,24.0,4800.0,Northeast,10200.0
Provo,3,1,2022,Natural,Facets,48.0,27000.0,Northeast,11100.0
Skyline,3,3,2022,Snowmobiler,Facets,20.0,4800.0,Northwest,10200.0
Skyline,2,26,2022,Snowmobiler,Facets,20.0,3600.0,Northeast,10600.0
Skyline,2,25,2022,Snowmobiler,Facets,24.0,4800.0,Northeast,10400.0
Skyline,2,23,2022,Natural,Facets,24.0,8400.0,Northwest,10300.0
Skyline,3,1,2022,Unknown,Facets,24.0,7200.0,East,10400.0
Skyline,2,26,2022,Snowmobiler,Facets,18.0,4800.0,Northeast,10300.0
Moab,3,5,2022,Natural,Facets,36.0,3600.0,Northwest,11300.0
Moab,3,5,2022,Natural,Facets,36.0,7200.0,Northeast,11200.0
Uintas,3,7,2022,Snowmobiler,Facets,24.0,1800.0,Northeast,10400.0
Skyline,3,7,2022,Snowmobiler,Facets,24.0,2400.0,Northeast,10200.0
Skyline,3,7,2022,Snowmobiler,Facets,24.0,3000.0,Northeast,10000.0
Uintas,3,7,2022,Snowmobiler,New Snow/Old Snow Interface,18.0,600.0,North,9900.0
Uintas,3,9,2022,Natural,Facets,24.0,2400.0,North,9200.0
Logan,3,9,2022,Natural,Facets,18.0,6000.0,Northeast,8700.0
Logan,3,9,2022,Natural,Facets,24.0,7200.0,Northeast,8600.0
Salt Lake,3,9,2022,Natural,Facets,20.0,2400.0,Northwest,7600.0
Salt Lake,3,9,2022,Natural,Facets,20.0,2400.0,Northwest,7800.0
Logan,3,10,2022,Snowmobiler,New Snow/Old Snow Interface,12.0,4800.0,East,9600.0
Skyline,3,11,2022,Snowmobiler,Facets,60.0,4800.0,Northeast,10800.0
Skyline,3,11,2022,Snowmobiler,Facets,36.0,4800.0,Northeast,10500.0
Skyline,3,11,2022,Snowmobiler,Facets,36.0,1800.0,Northeast,10200.0
Uintas,3,12,2022,Snowmobiler,Facets,30.0,3000.0,North,10200.0
Logan,3,12,2022,Skier,Facets,20.0,3600.0,North,8700.0
Logan,3,8,2022,Natural,Facets,24.0,7200.0,Northeast,9500.0
Logan,3,9,2022,Natural,New Snow/Old Snow Interface,12.0,6000.0,Southeast,9500.0
Salt Lake,3,12,2022,Skier,Facets,21.0,3000.0,Northeast,9400.0
Uintas,3,14,2022,Skier,Facets,24.0,3600.0,Northeast,10200.0
Salt Lake,3,14,2022,Skier,Facets,36.0,18000.0,Northeast,9800.0
Uintas,3,14,2022,Snowboarder,Facets,24.0,4800.0,Northeast,9200.0
Logan,3,18,2022,Snowmobiler,Facets,24.0,10800.0,North,9000.0
Logan,3,20,2022,Snowmobiler,Facets,24.0,4200.0,North,8700.0
Salt Lake,3,21,2022,Skier,Density Change,12.0,4800.0,Northeast,10400.0
Skyline,3,19,2022,Snowmobiler,Facets,36.0,4800.0,Northeast,10200.0
Logan,3,26,2022,Natural,Facets,36.0,21000.0,Northeast,8600.0
Logan,3,27,2022,Natural,Facets,36.0,15000.0,Northeast,8400.0
Skyline,3,26,2022,Snowmobiler,Facets,36.0,6000.0,Northeast,10500.0
Salt Lake,3,30,2022,Natural,Unknown,8.0,1800.0,Northeast,9300.0
Logan,3,27,2022,Natural,Facets,24.0,7200.0,North,8900.0
Skyline,4,2,2022,Snowmobiler,Facets,48.0,6000.0,Northeast,10400.0
Ogden,4,5,2022,Unknown,Unknown,9.0,3000.0,Northeast,9200.0
Salt Lake,4,12,2022,Skier,New Snow/Old Snow Interface,18.0,4800.0,North,10200.0
Salt Lake,4,15,2022,Natural,New Snow/Old Snow Interface,5.0,1200.0,Northeast,9100.0
Salt Lake,4,15,2022,Natural,New Snow/Old Snow Interface,5.0,1200.0,North,9000.0
Logan,4,16,2022,Unknown,New Snow/Old Snow Interface,20.0,9600.0,North,9200.0
Uintas,4,11,2022,Natural,Facets,96.0,6000.0,Northeast,10500.0
Salt Lake,4,23,2022,Natural,Density Change,18.0,7200.0,Northeast,10600.0
Salt Lake,4,24,2022,Unknown,Unknown,8.0,6000.0,Northeast,10500.0
Skyline,4,20,2022,Natural,Facets,42.0,5400.0,Northeast,10100.0
Salt Lake,4,25,2022,Skier,New Snow/Old Snow Interface,24.0,4800.0,North,10200.0
Salt Lake,5,22,2022,Natural,Ground Interface,42.0,9600.0,Northeast,9800.0
Salt Lake,10,23,2022,Skier,Density Change,4.0,3600.0,Northeast,9500.0
Salt Lake,11,3,2022,Skier,Density Change,10.0,3600.0,North,10200.0
Skyline,3,12,2022,Snowmobiler,Facets,54.0,9600.0,Northeast,10200.0
Salt Lake,11,9,2022,Skier,New Snow/Old Snow Interface,24.0,1800.0,Northeast,9600.0
Uintas,11,12,2022,Skier,New Snow/Old Snow Interface,16.0,1200.0,Northwest,9500.0
Salt Lake,11,16,2022,Skier,Unknown,8.0,6000.0,Northeast,10600.0
Salt Lake,11,29,2022,Skier,New Snow/Old Snow Interface,12.0,360.0,North,8600.0
Salt Lake,11,29,2022,Skier,Facets,16.0,480.0,East,9300.0
Salt Lake,11,30,2022,Natural,Facets,20.0,3000.0,Northeast,10100.0
Salt Lake,12,1,2022,Natural,New Snow,12.0,3000.0,Northeast,9000.0
Salt Lake,12,2,2022,Skier,Facets,36.0,4800.0,Northeast,9400.0
Salt Lake,12,2,2022,Skier,Facets,15.0,1200.0,North,9600.0
Salt Lake,12,2,2022,Skier,Facets,15.0,1200.0,North,9600.0
Salt Lake,12,1,2022,Natural,Facets,20.0,720.0,West,8000.0
Skyline,12,2,2022,Natural,Facets,18.0,8400.0,Northeast,10300.0
Salt Lake,12,2,2022,Skier,Facets,14.0,240.0,Northeast,8200.0
Logan,12,2,2022,Snowmobiler,Facets,30.0,8400.0,East,9500.0
Logan,12,2,2022,Unknown,Surface Hoar,12.0,600.0,East,6500.0
Logan,12,3,2022,Natural,Facets,36.0,7200.0,East,9400.0
Salt Lake,12,2,2022,Unknown,Facets,14.0,3000.0,North,8400.0
Moab,12,2,2022,Natural,Facets,18.0,8400.0,Northwest,11500.0
Salt Lake,12,3,2022,Skier,Facets,36.0,9600.0,Northeast,9100.0
Uintas,12,3,2022,Natural,Facets,30.0,3600.0,East,9800.0
Skyline,12,4,2022,Snowmobiler,Facets,20.0,1200.0,Northeast,10600.0
Salt Lake,12,3,2022,Unknown,Facets,48.0,6000.0,East,9700.0
Uintas,12,4,2022,Unknown,Facets,24.0,1200.0,Northeast,10000.0
Salt Lake,12,5,2022,Skier,New Snow,10.0,2100.0,East,9600.0
Salt Lake,12,5,2022,Skier,Facets,36.0,4800.0,East,9700.0
Salt Lake,12,6,2022,Unknown,Facets,12.0,7200.0,East,9900.0
Salt Lake,12,6,2022,Natural,New Snow/Old Snow Interface,14.0,5400.0,Northeast,9700.0
Logan,12,2,2022,Unknown,Surface Hoar,12.0,2400.0,West,7400.0
Salt Lake,12,6,2022,Unknown,Facets,12.0,2400.0,West,7500.0
Moab,12,7,2022,Natural,Facets,48.0,3600.0,Northeast,11600.0
Provo,12,2,2022,Unknown,Facets,8.0,1200.0,North,7900.0
Provo,12,2,2022,Unknown,Facets,8.0,360.0,North,7900.0
Salt Lake,12,10,2022,Unknown,New Snow/Old Snow Interface,12.0,4800.0,Northeast,9900.0
Salt Lake,12,10,2022,Skier,Density Change,15.0,240.0,Northeast,9200.0
Salt Lake,12,10,2022,Skier,New Snow/Old Snow Interface,12.0,1200.0,North,9600.0
Salt Lake,12,12,2022,Skier,Facets,18.0,600.0,East,7500.0
Salt Lake,12,12,2022,Unknown,Facets,24.0,120.0,North,7200.0
Ogden,12,12,2022,Skier,Facets,18.0,1500.0,Northeast,7500.0
Logan,12,13,2022,Snowboarder,Depth Hoar,24.0,1200.0,East,7100.0
Salt Lake,12,13,2022,Skier,Facets,36.0,2400.0,North,7800.0
Logan,12,11,2022,Snow Bike,Facets,24.0,1200.0,East,7800.0
Moab,12,13,2022,Natural,Facets,36.0,1200.0,Northwest,11100.0
Moab,12,13,2022,Natural,Facets,30.0,9600.0,Northeast,11200.0
Moab,12,13,2022,Natural,Facets,30.0,2400.0,Northeast,10800.0
Logan,12,13,2022,Natural,Facets,24.0,15000.0,East,7400.0
Provo,12,15,2022,Natural,Facets,48.0,9600.0,East,10200.0
Moab,12,13,2022,Natural,Facets,24.0,7200.0,North,10400.0
Uintas,12,16,2022,Snowmobiler,Facets,36.0,3600.0,Northeast,9900.0
Uintas,12,13,2022,Unknown,Facets,36.0,1800.0,East,9600.0
Ogden,12,15,2022,Skier,Facets,36.0,1200.0,Northeast,8000.0
Skyline,12,16,2022,Snowmobiler,Facets,30.0,1200.0,North,10100.0
Uintas,12,16,2022,Snowmobiler,Facets,48.0,4800.0,Northeast,10100.0
Uintas,12,17,2022,Unknown,Facets,60.0,3600.0,Southeast,10200.0
Uintas,12,17,2022,Unknown,Unknown,48.0,2100.0,Northeast,10200.0
Skyline,12,17,2022,Snowmobiler,Facets,24.0,3000.0,Northeast,10500.0
Logan,12,15,2022,Natural,Facets,48.0,15000.0,Northwest,8400.0
Uintas,12,18,2022,Snowmobiler,Facets,30.0,2400.0,Northeast,10200.0
Logan,12,21,2022,Natural,Facets,24.0,6000.0,East,7400.0
Salt Lake,12,22,2022,Natural,Unknown,12.0,2400.0,Southeast,9800.0
Uintas,12,21,2022,Natural,Facets,30.0,4800.0,Northeast,9600.0
Logan,12,21,2022,Natural,Facets,16.0,720.0,East,6200.0
Uintas,12,24,2022,Explosive,Facets,48.0,4800.0,Northeast,10000.0
Skyline,12,22,2022,Natural,Facets,30.0,6000.0,East,10100.0
Logan,12,27,2022,Natural,Ground Interface,8.0,2400.0,East,6500.0
Ogden,12,28,2022,Skier,Facets,24.0,7200.0,East,7100.0
Salt Lake,12,29,2022,Skier,Density Change,18.0,8400.0,East,10000.0
Salt Lake,12,28,2022,Unknown,Facets,42.0,1500.0,Northwest,8000.0
Logan,12,31,2022,Natural,Facets,36.0,27000.0,East,8500.0
Logan,12,31,2022,Natural,Facets,36.0,27000.0,East,8500.0
Salt Lake,12,31,2022,Unknown,New Snow/Old Snow Interface,24.0,240.0,North,9400.0
Moab,12,27,2022,Natural,Facets,48.0,6000.0,Northwest,11500.0
Moab,12,27,2022,Natural,Facets,48.0,3600.0,Unknown,11700.0
Moab,12,27,2022,Natural,Facets,48.0,2400.0,Northeast,11800.0
Moab,12,27,2022,Natural,Facets,48.0,2400.0,Northeast,11800.0
Moab,12,27,2022,Natural,Facets,48.0,4800.0,Northeast,11800.0
Moab,12,27,2022,Natural,Facets,48.0,92275.9421140871,Southeast,1578.8350062525
Moab,12,27,2022,Natural,Facets,48.0,2400.0,East,11100.0
Moab,12,27,2022,Natural,Facets,48.0,9600.0,Northeast,11200.0
Moab,12,27,2022,Natural,Facets,48.0,8400.0,Unknown,11200.0
Moab,12,27,2022,Natural,Facets,48.0,7200.0,Southwest,11700.0
Moab,12,27,2022,Natural,Facets,48.0,6000.0,North,10800.0
Moab,10,25,2022,Natural,Unknown,18.0,12000.0,Northeast,11600.0
Salt Lake,1,1,2023,Skier,New Snow,18.0,360.0,North,9400.0
Ogden,12,31,2022,Skier,Unknown,36.0,12000.0,Northeast,9300.0
Logan,1,1,2023,Unknown,Facets,72.0,8400.0,East,8900.0
Ogden,12,31,2022,Natural,Facets,48.0,3600.0,Northeast,7800.0
Skyline,1,2,2023,Snowmobiler,Facets,72.0,7200.0,Northeast,10000.0
Uintas,1,2,2023,Snowmobiler,Facets,24.0,1200.0,Northwest,9600.0
Uintas,1,3,2023,Unknown,Facets,24.0,1200.0,Northeast,8300.0
Moab,1,2,2023,Natural,Facets,72.0,6000.0,North,11700.0
Moab,1,2,2023,Natural,Facets,60.0,4800.0,Northeast,11800.0
Skyline,1,1,2023,Natural,Facets,42.0,7200.0,Northeast,10400.0
Uintas,1,2,2023,Natural,Facets,36.0,4200.0,North,9600.0
Moab,1,2,2023,Natural,Facets,60.0,8400.0,Northeast,11200.0
Moab,1,2,2023,Natural,Facets,72.0,12000.0,Northwest,11600.0
Moab,1,4,2023,Natural,New Snow,24.0,5400.0,Northeast,12000.0
Uintas,1,1,2023,Unknown,Facets,36.0,4800.0,Northeast,10100.0
Uintas,1,5,2023,Natural,Density Change,12.0,480.0,North,10600.0
Uintas,1,1,2023,Unknown,Facets,36.0,3000.0,North,10200.0
Salt Lake,1,6,2023,Natural,New Snow,14.0,1800.0,Northeast,8900.0
Logan,1,6,2023,Natural,Facets,48.0,9600.0,Northeast,9000.0
Moab,1,2,2023,Natural,Facets,42.0,15000.0,Northwest,10700.0
Logan,1,8,2023,Skier,Facets,72.0,21000.0,East,8000.0
Salt Lake,1,8,2023,Snowboarder,Unknown,5.0,15000.0,Northwest,10200.0
Salt Lake,1,7,2023,Natural,Unknown,6.0,1200.0,Northeast,8800.0
Salt Lake,1,8,2023,Skier,Unknown,12.0,600.0,Northwest,9700.0
Salt Lake,1,10,2023,Skier,New Snow/Old Snow Interface,12.0,1200.0,North,9600.0
Skyline,1,11,2023,Natural,Facets,48.0,1200.0,Northeast,8700.0
Salt Lake,1,12,2023,Natural,Facets,72.0,21000.0,Northeast,10200.0
Logan,1,11,2023,Natural,Facets,72.0,27000.0,Northeast,8800.0
Logan,1,11,2023,Natural,Facets,60.0,21000.0,East,8400.0
Skyline,1,12,2023,Explosive,Facets,48.0,1200.0,Northeast,8700.0
Logan,1,11,2023,Natural,Facets,60.0,27000.0,Northeast,8400.0
Salt Lake,1,15,2023,Skier,Density Change,8.0,1200.0,Northeast,8400.0
Salt Lake,1,15,2023,Skier,New Snow,8.0,1200.0,North,9000.0
Salt Lake,1,15,2023,Natural,New Snow,12.0,7200.0,East,9500.0
Salt Lake,1,15,2023,Skier,New Snow,6.0,2400.0,North,8100.0
Salt Lake,1,15,2023,Skier,New Snow/Old Snow Interface,8.0,3600.0,Northeast,9100.0
Salt Lake,1,15,2023,Skier,New Snow,8.0,1800.0,North,10400.0
Salt Lake,1,15,2023,Skier,Unknown,12.0,3600.0,Northeast,9400.0
Salt Lake,1,15,2023,Natural,New Snow/Old Snow Interface,8.0,3600.0,Southeast,7800.0
Salt Lake,1,15,2023,Skier,Density Change,16.0,4800.0,North,10200.0
Salt Lake,1,15,2023,Skier,Density Change,10.0,240.0,Southeast,9800.0
Provo,1,15,2023,Natural,Density Change,18.0,4200.0,North,9600.0
Salt Lake,1,15,2023,Skier,Unknown,4.0,3600.0,Northwest,7800.0
Salt Lake,1,15,2023,Skier,New Snow/Old Snow Interface,3.0,240.0,Northwest,8000.0
Salt Lake,1,16,2023,Skier,Unknown,6.0,6000.0,North,10300.0
Salt Lake,1,16,2023,Skier,Unknown,18.0,4800.0,Southeast,10100.0
Salt Lake,1,16,2023,Skier,New Snow/Old Snow Interface,12.0,600.0,North,7900.0
Salt Lake,1,21,2023,Skier,New Snow,36.0,720.0,Southwest,10400.0
Skyline,1,21,2023,Natural,Density Change,8.0,1200.0,Southeast,10200.0
Moab,1,17,2023,Natural,Facets,48.0,18000.0,North,10400.0
Salt Lake,1,23,2023,Skier,Unknown,5.0,1667.9588040731,South,953.1500948287
Logan,1,23,2023,Natural,Wet grains,12.0,5400.0,South,7500.0
Ogden,1,23,2023,Skier,New Snow/Old Snow Interface,4.0,600.0,Northeast,7400.0
Salt Lake,1,25,2023,Skier,New Snow/Old Snow Interface,12.0,2834.3558140122,East,1417.1176985581
Salt Lake,1,26,2023,Snowboarder,Density Change,18.0,9600.0,Southeast,10300.0
Provo,1,27,2023,Snowmobiler,Unknown,6.0,600.0,East,8000.0
Salt Lake,1,28,2023,Skier,Facets,18.0,3600.0,North,7300.0
Salt Lake,1,28,2023,Natural,New Snow/Old Snow Interface,18.0,4200.0,North,10300.0
Salt Lake,1,28,2023,Skier,New Snow/Old Snow Interface,14.0,7200.0,Northeast,9300.0
Salt Lake,1,28,2023,Skier,New Snow/Old Snow Interface,24.0,3000.0,West,9200.0
Uintas,1,28,2023,Skier,Facets,18.0,7200.0,Northwest,8400.0
Logan,1,28,2023,Hiker,Facets,48.0,1200.0,East,7700.0
Salt Lake,1,28,2023,Hiker,Unknown,12.0,720.0,North,6800.0
Salt Lake,1,29,2023,Skier,New Snow/Old Snow Interface,30.0,7200.0,Southeast,10400.0
Salt Lake,1,28,2023,Snowboarder,Unknown,24.0,3600.0,North,6000.0
Salt Lake,1,29,2023,Snowboarder,Unknown,36.0,3600.0,Southeast,9100.0
Salt Lake,1,28,2023,Skier,New Snow/Old Snow Interface,12.0,12000.0,South,9900.0
Salt Lake,1,30,2023,Skier,Facets,24.0,3600.0,Southwest,9900.0
Logan,1,29,2023,Natural,Facets,36.0,8400.0,Southeast,9600.0
Salt Lake,1,30,2023,Natural,Facets,20.0,3000.0,Southeast,9400.0
Logan,1,29,2023,Natural,Facets,30.0,21000.0,South,8500.0
Salt Lake,1,30,2023,Natural,Unknown,8.0,1200.0,East,10800.0
Logan,1,29,2023,Natural,Unknown,24.0,7200.0,South,9600.0
Logan,1,29,2023,Natural,Facets,18.0,3600.0,South,6700.0
Uintas,2,3,2023,Skier,Unknown,3.0,1500.0,North,9700.0
Logan,1,29,2023,Natural,Facets,24.0,6000.0,East,8800.0
Salt Lake,2,3,2023,Skier,New Snow/Old Snow Interface,8.0,120.0,North,9300.0
Salt Lake,2,3,2023,Skier,New Snow/Old Snow Interface,6.0,240.0,West,9000.0
Provo,2,3,2023,Unknown,Unknown,8.0,3000.0,Southeast,7800.0
Ogden,2,5,2023,Skier,Unknown,36.0,720.0,East,7600.0
Provo,1,30,2023,Natural,Facets,10.0,39000.0,Southeast,10300.0
Salt Lake,2,6,2023,Snowboarder,New Snow,10.0,3600.0,Northwest,10200.0
Salt Lake,2,7,2023,Snowboarder,Density Change,12.0,3600.0,West,9400.0
Salt Lake,2,7,2023,Unknown,Density Change,24.0,10800.0,South,10400.0
Logan,2,11,2023,Skier,Unknown,10.0,6000.0,Northeast,9000.0
Salt Lake,2,15,2023,Skier,Density Change,10.0,7200.0,Northwest,8700.0
Salt Lake,2,15,2023,Skier,New Snow,6.0,120.0,Southwest,8500.0
Salt Lake,2,19,2023,Skier,New Snow/Old Snow Interface,8.0,960.0,East,10300.0
Salt Lake,2,19,2023,Natural,New Snow/Old Snow Interface,12.0,2400.0,West,5800.0
Ogden,2,21,2023,Skier,Density Change,6.0,720.0,North,7200.0
Salt Lake,2,22,2023,Skier,Unknown,14.0,6000.0,Southeast,7500.0
Logan,2,22,2023,Natural,Facets,12.0,9600.0,Northwest,6400.0
Salt Lake,2,24,2023,Natural,Density Change,24.0,3600.0,Northeast,9700.0
Logan,2,22,2023,Natural,Facets,24.0,1200.0,East,6900.0
Salt Lake,2,24,2023,Skier,Density Change,12.0,600.0,Northwest,8900.0
Salt Lake,2,25,2023,Snowboarder,Unknown,12.0,2400.0,Northeast,10200.0
Uintas,2,25,2023,Natural,Density Change,12.0,1800.0,Northeast,10800.0
Uintas,2,25,2023,Natural,Density Change,12.0,3600.0,Northeast,10000.0
Uintas,2,25,2023,Natural,Density Change,12.0,1800.0,Northeast,10500.0
Skyline,2,25,2023,Snowmobiler,New Snow/Old Snow Interface,12.0,6000.0,Northeast,10100.0
Skyline,2,26,2023,Natural,New Snow/Old Snow Interface,12.0,6000.0,Northeast,10200.0
Salt Lake,2,25,2023,Skier,Unknown,12.0,720.0,Northwest,9000.0
Salt Lake,2,26,2023,Unknown,Unknown,36.0,1200.0,Northwest,9800.0
Uintas,2,26,2023,Skier,Facets,24.0,1200.0,North,6900.0
Logan,2,27,2023,Natural,Facets,18.0,15000.0,North,6400.0
Moab,2,23,2023,Natural,Unknown,30.0,4800.0,North,10600.0
Moab,2,23,2023,Natural,Unknown,36.0,1500.0,Northwest,11400.0
Logan,2,28,2023,Natural,Unknown,12.0,1500.0,North,5600.0
Logan,2,28,2023,Skier,Facets,24.0,7200.0,East,8000.0
Salt Lake,3,1,2023,Natural,New Snow,6.0,1200.0,Northeast,10500.0
Logan,3,1,2023,Unknown,Facets,18.0,1080.0,West,6800.0
Salt Lake,3,2,2023,Skier,Facets,24.0,3000.0,Northwest,10000.0
Logan,3,2,2023,Snowmobiler,Facets,48.0,9600.0,Southeast,9000.0
Logan,3,1,2023,Snowmobiler,Facets,30.0,8400.0,North,9100.0
Salt Lake,3,4,2023,Skier,Density Change,16.0,240.0,North,9600.0
Uintas,3,4,2023,Skier,Density Change,16.0,1200.0,Northeast,10200.0
Uintas,3,4,2023,Natural,Unknown,36.0,4800.0,North,9600.0
Logan,3,5,2023,Natural,New Snow/Old Snow Interface,11.0,9600.0,North,6200.0
Ogden,3,5,2023,Skier,Density Change,18.0,4200.0,East,8600.0
Logan,3,6,2023,Natural,New Snow/Old Snow Interface,6.0,480.0,North,5100.0
Ogden,3,9,2023,Skier,Density Change,24.0,5400.0,Southeast,9400.0
Salt Lake,3,9,2023,Natural,Unknown,14.0,18000.0,South,9000.0
Skyline,3,11,2023,Natural,Facets,30.0,7200.0,East,8200.0
Salt Lake,3,11,2023,Skier,New Snow,3.0,720.0,Northeast,8000.0
Salt Lake,3,11,2023,Snowboarder,Unknown,4.0,4800.0,Northeast,8800.0
Salt Lake,3,11,2023,Natural,Unknown,36.0,8400.0,East,9800.0
Provo,3,11,2023,Unknown,Facets,42.0,21000.0,West,9300.0
Salt Lake,3,11,2023,Natural,Unknown,24.0,7200.0,West,9000.0
Logan,3,10,2023,Natural,Wet grains,18.0,4200.0,North,5200.0
Logan,3,10,2023,Natural,Wet grains,16.0,6000.0,North,6400.0
Uintas,3,10,2023,Natural,New Snow/Old Snow Interface,30.0,4800.0,Northeast,10400.0
Uintas,3,10,2023,Natural,New Snow/Old Snow Interface,24.0,3600.0,Northeast,10500.0
Logan,3,15,2023,Natural,Wet grains,30.0,9600.0,West,6500.0
Salt Lake,3,15,2023,Natural,Facets,24.0,2400.0,North,9600.0
Logan,3,15,2023,Natural,Wet grains,30.0,18000.0,North,6600.0
Logan,3,15,2023,Natural,Unknown,24.0,120.0,Unknown,5100.0
Logan,3,15,2023,Natural,New Snow/Old Snow Interface,12.0,4200.0,Northwest,8600.0
Salt Lake,3,16,2023,Natural,New Snow/Old Snow Interface,12.0,4800.0,North,10200.0
Logan,3,15,2023,Natural,Ground Interface,24.0,5400.0,North,5600.0
Logan,3,15,2023,Natural,Wet grains,24.0,9600.0,Northeast,6600.0
Salt Lake,3,16,2023,Skier,Density Change,3.0,2400.0,Northeast,8800.0
Logan,3,15,2023,Natural,Wet grains,30.0,7200.0,North,6300.0
Salt Lake,3,16,2023,Skier,Graupel,12.0,1800.0,Southeast,9800.0
Logan,3,15,2023,Natural,Wet grains,12.0,4200.0,South,6800.0
Uintas,3,17,2023,Natural,Facets,30.0,2400.0,Northeast,9200.0
Uintas,3,15,2023,Unknown,Unknown,48.0,9600.0,East,9800.0
Salt Lake,3,19,2023,Natural,Graupel,14.0,600.0,North,9700.0
Uintas,3,19,2023,Snowmobiler,Facets,36.0,6000.0,Northeast,10800.0
Logan,3,15,2023,Natural,Ground Interface,36.0,8400.0,East,6000.0
Logan,3,21,2023,Natural,Unknown,3.0,480.0,Northwest,8000.0
Skyline,2,25,2023,Snowmobiler,Unknown,18.0,1800.0,East,10500.0
Salt Lake,3,21,2023,Natural,Unknown,8.0,7200.0,Southwest,9200.0
Skyline,3,22,2023,Natural,Density Change,20.0,3600.0,Northeast,9000.0
Salt Lake,3,23,2023,Skier,Unknown,12.0,2400.0,West,10300.0
Salt Lake,3,23,2023,Skier,Unknown,12.0,7200.0,Northeast,9700.0
Abajos,3,24,2023,Skier,Density Change,24.0,7200.0,East,10000.0
Salt Lake,3,24,2023,Natural,Unknown,12.0,1200.0,Southwest,9200.0
Provo,3,25,2023,Skier,Unknown,10.0,1800.0,South,9700.0
Logan,3,25,2023,Natural,New Snow/Old Snow Interface,36.0,30000.0,East,8600.0
Moab,3,22,2023,Natural,Unknown,24.0,18000.0,Northwest,9600.0
Logan,3,25,2023,Natural,New Snow/Old Snow Interface,36.0,30000.0,East,8500.0
Logan,3,25,2023,Natural,New Snow/Old Snow Interface,36.0,30000.0,East,8500.0
Provo,3,24,2023,Natural,Unknown,144.0,7200.0,West,8000.0
Salt Lake,3,26,2023,Skier,Density Change,12.0,10800.0,North,9600.0
Moab,3,22,2023,Natural,Facets,60.0,2400.0,West,11100.0
Moab,3,22,2023,Natural,Facets,60.0,3600.0,West,11100.0
Salt Lake,3,28,2023,Natural,New Snow/Old Snow Interface,48.0,8400.0,East,9700.0
