Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet,__annotations
2017-12-26,Uintas,Snowmobiler,Ground Interface,16,4800.0,North,8500.0,No Annotation
2017-12-27,Salt Lake,Natural,Facets,15,4200.0,Northeast,9200.0,No Annotation
2017-12-28,Salt Lake,Skier,New Snow/Old Snow Interface,24,6000.0,East,9400.0,No Annotation
2017-12-29,Logan,Natural,Facets,12,360.0,Southwest,7100.0,No Annotation
2017-12-27,Salt Lake,Skier,Facets,12,240.0,North,9700.0,No Annotation
2017-12-29,Logan,Natural,Facets,8,360.0,Southeast,7000.0,No Annotation
2017-12-29,Salt Lake,Skier,Facets,20,6000.0,Northeast,10200.0,No Annotation
2017-12-25,Skyline,Natural,Facets,10,3000.0,North,10200.0,No Annotation
2017-12-24,Salt Lake,Natural,Depth Hoar,6,120.0,Northeast,7100.0,No Annotation
2017-12-29,Logan,Unknown,Facets,48,3600.0,East,9200.0,No Annotation
2018-01-07,Salt Lake,Unknown,Unknown,24,7200.0,Northeast,8900.0,No Annotation
2018-01-07,Salt Lake,Skier,Facets,12,2400.0,Northeast,9300.0,No Annotation
2018-01-10,Salt Lake,Skier,New Snow/Old Snow Interface,14,3600.0,East,10300.0,No Annotation
2018-01-10,Salt Lake,Skier,Facets,12,4800.0,North,10200.0,No Annotation
2018-01-11,Salt Lake,Natural,Unknown,24,720.0,East,9300.0,No Annotation
2018-01-13,Salt Lake,Snowmobiler,Depth Hoar,24,3600.0,Northeast,9300.0,No Annotation
2018-01-10,Skyline,Natural,Facets,10,3000.0,North,10400.0,No Annotation
2018-01-13,Salt Lake,Snowboarder,Facets,30,840.0,Northwest,9200.0,No Annotation
2018-01-13,Logan,Snowmobiler,Facets,36,1080.0,Northeast,9200.0,No Annotation
2018-01-13,Salt Lake,Natural,New Snow/Old Snow Interface,12,12000.0,Northeast,10200.0,No Annotation
2018-01-13,Uintas,Skier,Facets,18,8400.0,Northeast,9900.0,No Annotation
2018-01-14,Uintas,Snowmobiler,Facets,72,8400.0,Northeast,10000.0,No Annotation
2018-01-16,Salt Lake,Skier,Facets,30,3600.0,West,9800.0,No Annotation
2018-01-15,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,10500.0,No Annotation
2018-01-20,Salt Lake,Skier,New Snow/Old Snow Interface,36,9600.0,North,9500.0,No Annotation
2018-01-21,Salt Lake,Snowmobiler,Ground Interface,30,3000.0,Northeast,9800.0,No Annotation
2018-01-21,Salt Lake,Snowmobiler,Facets,30,6000.0,Northeast,9800.0,No Annotation
2018-01-21,Salt Lake,Natural,Unknown,24,1200.0,Northwest,9200.0,No Annotation
2018-01-23,Uintas,Snowmobiler,Facets,36,5400.0,Northeast,10400.0,No Annotation
2018-01-23,Logan,Skier,New Snow/Old Snow Interface,6,1200.0,Northeast,9000.0,No Annotation
2018-01-24,Salt Lake,Skier,Facets,24,3600.0,Northeast,9300.0,No Annotation
2018-01-24,Skyline,Snowmobiler,Facets,36,2100.0,Northeast,10100.0,No Annotation
2018-01-25,Uintas,Skier,New Snow,15,7200.0,North,10200.0,No Annotation
2018-01-26,Salt Lake,Skier,Facets,36,12000.0,East,9700.0,No Annotation
2018-01-25,Salt Lake,Natural,Facets,54,12000.0,Northwest,9700.0,No Annotation
2018-01-27,Salt Lake,Unknown,Facets,36,6000.0,Northeast,9600.0,No Annotation
2018-02-01,Uintas,Snowmobiler,Depth Hoar,48,4800.0,Northeast,10400.0,No Annotation
2018-01-31,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,8800.0,No Annotation
2018-01-30,Logan,Natural,New Snow/Old Snow Interface,12,5400.0,East,9200.0,No Annotation
2018-02-15,Salt Lake,Skier,New Snow/Old Snow Interface,18,9600.0,South,9800.0,No Annotation
2018-02-16,Uintas,Skier,New Snow/Old Snow Interface,24,3600.0,Northeast,9800.0,No Annotation
2018-02-15,Moab,Natural,Facets,24,4800.0,Northeast,11300.0,No Annotation
2018-02-15,Moab,Natural,Facets,24,3600.0,Northwest,11400.0,No Annotation
2018-02-19,Salt Lake,Skier,Facets,36,3000.0,Northwest,9000.0,No Annotation
2018-02-19,SE Idaho,Snowmobiler,Facets,30,6000.0,East,8900.0,No Annotation
2018-02-19,Salt Lake,Snowboarder,Facets,24,15000.0,Northeast,9200.0,No Annotation
2018-02-19,Salt Lake,Natural,New Snow,20,1200.0,Northeast,10200.0,No Annotation
2018-02-19,SE Idaho,Snowmobiler,Facets,24,7200.0,East,9000.0,No Annotation
2018-02-21,Salt Lake,Skier,Density Change,12,9600.0,East,10900.0,No Annotation
2018-02-23,Uintas,Skier,Facets,12,5400.0,Northeast,10400.0,No Annotation
2018-02-24,Salt Lake,Snowboarder,Facets,16,3000.0,East,9700.0,No Annotation
2018-02-24,Skyline,Skier,Facets,42,3600.0,North,10500.0,No Annotation
2018-02-22,Moab,Natural,Facets,42,9600.0,Northeast,11300.0,No Annotation
2018-02-25,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,East,10300.0,No Annotation
2018-02-25,Salt Lake,Unknown,New Snow,14,1800.0,East,9600.0,No Annotation
2018-02-26,Salt Lake,Skier,Unknown,10,600.0,West,8600.0,No Annotation
2018-02-27,Salt Lake,Skier,Ground Interface,24,1200.0,Northeast,9200.0,No Annotation
2018-02-26,Skyline,Snowmobiler,Facets,30,3000.0,North,9900.0,No Annotation
2018-02-26,Uintas,Natural,Facets,24,4200.0,Northeast,10200.0,No Annotation
2018-02-28,Ogden,Snowboarder,Facets,18,24000.0,North,8500.0,No Annotation
2018-02-28,Ogden,Skier,Facets,24,24000.0,Northeast,8500.0,No Annotation
2018-02-26,Skyline,Natural,New Snow/Old Snow Interface,8,480.0,Northwest,9600.0,No Annotation
2018-02-28,Salt Lake,Skier,Facets,2,1200.0,North,8000.0,No Annotation
2018-02-28,Logan,Natural,Facets,36,7200.0,East,9400.0,No Annotation
2018-03-03,Salt Lake,Skier,New Snow/Old Snow Interface,18,7200.0,East,9500.0,No Annotation
2018-03-05,Provo,Snowmobiler,Facets,36,1200.0,Northeast,9500.0,No Annotation
2018-03-05,Salt Lake,Skier,Density Change,10,600.0,North,10000.0,No Annotation
2018-03-05,Skyline,Skier,Facets,36,10800.0,Northeast,10300.0,No Annotation
2018-03-04,Provo,Natural,Facets,3,6000.0,Northeast,9600.0,No Annotation
2018-03-07,Uintas,Snowmobiler,Facets,48,3000.0,Northeast,10300.0,No Annotation
2018-03-05,Skyline,Natural,Facets,42,3000.0,Northeast,10300.0,No Annotation
2018-03-05,Skyline,Snowmobiler,Facets,42,4800.0,Northeast,10300.0,No Annotation
2018-02-26,Skyline,Snowmobiler,Facets,24,600.0,East,10100.0,No Annotation
2018-03-08,Salt Lake,Skier,Facets,48,18000.0,East,9700.0,No Annotation
2018-03-08,Logan,Natural,Facets,24,4800.0,East,9200.0,No Annotation
2018-03-08,Provo,Explosive,Facets,48,21000.0,Northeast,11300.0,No Annotation
2018-03-09,Skyline,Snowmobiler,Facets,42,2400.0,Northeast,9900.0,No Annotation
2018-03-11,Logan,Natural,Wet grains,12,1200.0,West,7400.0,No Annotation
2018-03-11,Salt Lake,Snowmobiler,Facets,60,3000.0,Northeast,9600.0,No Annotation
2018-03-11,Logan,Unknown,Facets,24,7200.0,East,9500.0,No Annotation
2018-03-15,Skyline,Snow Bike,Facets,48,10800.0,Northeast,10100.0,No Annotation
2018-03-16,Salt Lake,Snowmobiler,Facets,30,1200.0,North,10000.0,No Annotation
2018-03-17,Salt Lake,Skier,Facets,42,3600.0,North,10200.0,No Annotation
2018-03-23,Salt Lake,Natural,Ground Interface,48,8400.0,North,10000.0,No Annotation
2018-03-23,Logan,Natural,New Snow/Old Snow Interface,12,8400.0,Southeast,8300.0,No Annotation
2018-03-23,Provo,Explosive,Unknown,42,54000.0,Northeast,10400.0,No Annotation
2018-03-22,Provo,Natural,Unknown,15,21000.0,Northeast,11500.0,No Annotation
2018-03-24,Logan,Natural,Facets,42,9600.0,Northeast,8800.0,No Annotation
2018-04-01,Logan,Natural,New Snow/Old Snow Interface,12,4800.0,Northeast,8500.0,No Annotation
2018-04-02,Salt Lake,Unknown,Facets,30,4800.0,North,10000.0,No Annotation
2018-04-02,Logan,Natural,New Snow/Old Snow Interface,10,2400.0,Northeast,8700.0,No Annotation
2018-04-08,Salt Lake,Skier,Unknown,3,4800.0,Southeast,9500.0,No Annotation
2018-04-07,Uintas,Natural,Unknown,42,5400.0,North,10500.0,No Annotation
2018-04-08,Salt Lake,Skier,New Snow/Old Snow Interface,3,3600.0,Northeast,9500.0,No Annotation
2018-04-09,Salt Lake,Skier,New Snow/Old Snow Interface,4,7200.0,Southeast,9700.0,No Annotation
2018-04-09,Salt Lake,Natural,New Snow,6,6000.0,East,9800.0,No Annotation
2018-04-18,Salt Lake,Skier,New Snow/Old Snow Interface,12,15000.0,Southeast,9800.0,No Annotation
2018-05-15,Logan,Natural,Unknown,48,4800.0,East,9300.0,No Annotation
2018-05-14,Logan,Unknown,Unknown,36,18000.0,North,9000.0,No Annotation
2018-05-20,Logan,Natural,Unknown,36,6000.0,Northeast,9300.0,No Annotation
2018-11-25,Salt Lake,Natural,Facets,30,3000.0,Northeast,10100.0,No Annotation
2018-11-25,Salt Lake,Skier,Facets,22,8400.0,Northeast,9600.0,No Annotation
2018-11-25,Salt Lake,Natural,Depth Hoar,18,6000.0,Northeast,10000.0,No Annotation
2018-11-30,Salt Lake,Skier,Facets,20,7200.0,Northeast,9700.0,No Annotation
2018-11-30,Salt Lake,Natural,Depth Hoar,20,15000.0,Northwest,10800.0,No Annotation
2018-12-08,Salt Lake,Skier,Depth Hoar,36,7200.0,Northwest,9500.0,No Annotation
2018-12-12,Skyline,Natural,Unknown,36,4200.0,East,9900.0,No Annotation
2018-12-14,Ogden,Unknown,Unknown,30,1800.0,East,9100.0,No Annotation
2018-12-14,Skyline,Snowmobiler,Unknown,30,1500.0,Northeast,10200.0,No Annotation
2018-12-22,Salt Lake,Snowboarder,New Snow/Old Snow Interface,14,1800.0,Northeast,10200.0,No Annotation
2018-12-25,Moab,Natural,New Snow/Old Snow Interface,18,7200.0,North,11700.0,No Annotation
2018-12-25,Moab,Natural,New Snow/Old Snow Interface,22,8400.0,North,11700.0,No Annotation
2018-12-28,Salt Lake,Natural,Facets,36,7200.0,Northeast,10500.0,No Annotation
2018-12-27,Logan,Natural,Unknown,12,7200.0,East,9400.0,No Annotation
2018-12-29,Uintas,Natural,Facets,16,3600.0,Southwest,9800.0,No Annotation
2018-12-30,Salt Lake,Skier,Density Change,5,1200.0,East,10400.0,No Annotation
2018-12-31,Uintas,Natural,Facets,24,4800.0,Southwest,10300.0,No Annotation
2019-01-05,Salt Lake,Skier,New Snow/Old Snow Interface,15,2400.0,Northeast,9000.0,No Annotation
2019-01-07,Salt Lake,Skier,Density Change,12,360.0,Northwest,8200.0,No Annotation
2019-01-07,Uintas,Natural,Ground Interface,30,12000.0,Northeast,10300.0,No Annotation
2019-01-08,Logan,Natural,Facets,12,1800.0,West,5600.0,No Annotation
2019-01-09,Logan,Natural,Facets,16,2400.0,West,5500.0,No Annotation
2019-01-08,Provo,Natural,New Snow/Old Snow Interface,18,3000.0,East,9000.0,No Annotation
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,East,9900.0,No Annotation
2019-01-07,Skyline,Natural,New Snow/Old Snow Interface,24,480.0,Northeast,8300.0,No Annotation
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,9800.0,No Annotation
2019-01-08,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,9800.0,No Annotation
2019-01-08,Logan,Snowmobiler,New Snow/Old Snow Interface,24,6000.0,Southeast,9700.0,No Annotation
2019-01-11,Uintas,Skier,Facets,30,15000.0,Southeast,10200.0,No Annotation
2019-01-12,Skyline,Snowmobiler,Facets,24,6000.0,Northeast,10200.0,No Annotation
2019-01-12,Skyline,Snowmobiler,Facets,24,1800.0,East,10200.0,No Annotation
2019-01-12,Logan,Snowmobiler,Facets,72,9600.0,Southeast,9500.0,No Annotation
2019-01-11,SE Idaho,Snow Bike,Facets,18,2400.0,Northeast,8400.0,No Annotation
2019-01-18,Skyline,Skier,Facets,36,7200.0,Northeast,9500.0,No Annotation
2019-01-18,Ogden,Unknown,Facets,20,2400.0,Northeast,7000.0,No Annotation
2019-01-19,Salt Lake,Natural,Unknown,18,4800.0,East,8600.0,No Annotation
2019-01-17,Salt Lake,Natural,New Snow/Old Snow Interface,14,6000.0,Northeast,9600.0,No Annotation
2019-01-19,Uintas,Explosive,Facets,54,15000.0,Northeast,10400.0,No Annotation
2019-01-21,Uintas,Natural,New Snow/Old Snow Interface,24,1800.0,Northwest,8700.0,No Annotation
2019-01-22,Ogden,Skier,New Snow/Old Snow Interface,7,1200.0,South,7000.0,No Annotation
2019-01-18,Logan,Natural,Facets,48,9600.0,North,9600.0,No Annotation
2019-01-22,Provo,Natural,Unknown,30,12000.0,East,8200.0,No Annotation
2019-01-25,Skyline,Natural,Facets,36,5400.0,Northeast,10900.0,No Annotation
2019-01-25,Moab,Snowmobiler,Facets,48,18000.0,East,12200.0,No Annotation
2019-02-03,Uintas,Natural,New Snow/Old Snow Interface,6,18000.0,East,10000.0,No Annotation
2019-02-04,Salt Lake,Skier,Facets,36,6000.0,Northeast,9500.0,No Annotation
2019-02-07,Uintas,Natural,Facets,48,18000.0,Northeast,10400.0,No Annotation
2019-02-08,Salt Lake,Natural,New Snow,12,600.0,Northwest,9000.0,No Annotation
2019-02-06,Uintas,Natural,Facets,48,9600.0,Northeast,9900.0,No Annotation
2019-02-08,Ogden,Skier,Depth Hoar,48,15000.0,Northwest,8500.0,No Annotation
2019-02-09,Uintas,Snowmobiler,Facets,66,6000.0,Northwest,10300.0,No Annotation
2019-02-09,Uintas,Snowmobiler,New Snow/Old Snow Interface,30,6000.0,Northeast,10000.0,No Annotation
2019-02-10,Salt Lake,Natural,Unknown,24,7200.0,North,9600.0,No Annotation
2019-02-14,Logan,Natural,New Snow/Old Snow Interface,10,1200.0,West,7000.0,No Annotation
2019-02-14,Logan,Natural,Wet grains,16,15000.0,East,6700.0,No Annotation
2019-02-14,Salt Lake,Natural,New Snow/Old Snow Interface,10,600.0,West,7200.0,No Annotation
2019-02-14,Logan,Natural,Wet grains,14,4800.0,East,6000.0,No Annotation
2019-02-14,Logan,Natural,Wet grains,14,8400.0,East,6400.0,No Annotation
2019-02-15,Logan,Natural,Facets,84,12000.0,East,9300.0,No Annotation
2019-02-15,Uintas,Natural,Ground Interface,54,7200.0,Northeast,11200.0,No Annotation
2019-01-18,Moab,Natural,Facets,48,9600.0,Northeast,11400.0,No Annotation
2019-01-21,Moab,Natural,Facets,36,12000.0,Northeast,10200.0,No Annotation
2019-02-17,Uintas,Snowmobiler,Ground Interface,72,9600.0,Northeast,10100.0,No Annotation
2019-02-18,Skyline,Natural,Facets,30,5400.0,East,8500.0,No Annotation
2019-02-18,Skyline,Natural,Facets,54,600.0,Northeast,8400.0,No Annotation
2019-02-20,Salt Lake,Skier,Density Change,6,12000.0,South,10300.0,No Annotation
2019-02-19,Moab,Snowmobiler,Facets,30,2400.0,East,10800.0,No Annotation
2019-02-24,Uintas,Natural,Depth Hoar,96,8400.0,Northeast,10300.0,No Annotation
2019-02-25,Salt Lake,Skier,Density Change,14,2400.0,Northeast,10200.0,No Annotation
2019-02-26,Salt Lake,Snowboarder,Density Change,6,2400.0,Northwest,10200.0,No Annotation
2019-02-23,Ogden,Unknown,Unknown,24,12000.0,Northeast,8700.0,No Annotation
2019-03-05,Southwest,Snowmobiler,Facets,120,3600.0,Northeast,10400.0,No Annotation
2019-03-07,Salt Lake,Skier,Graupel,24,4200.0,Northeast,9900.0,No Annotation
2019-03-07,Logan,Natural,New Snow,12,6000.0,East,9000.0,No Annotation
2019-03-08,Salt Lake,Skier,Graupel,14,600.0,Northwest,9700.0,No Annotation
2019-03-08,Moab,Natural,Facets,72,10800.0,Northeast,11600.0,No Annotation
2019-03-07,Skyline,Natural,Unknown,36,1800.0,Northwest,9500.0,No Annotation
2019-03-14,Salt Lake,Skier,New Snow,20,6000.0,East,10000.0,No Annotation
2019-03-13,Abajos,Natural,New Snow/Old Snow Interface,24,8400.0,East,10700.0,No Annotation
2019-03-16,Ogden,Unknown,New Snow/Old Snow Interface,7,1800.0,North,8800.0,No Annotation
2019-03-16,Provo,Natural,Wet grains,72,24000.0,Southwest,10400.0,No Annotation
2019-03-15,Salt Lake,Natural,New Snow/Old Snow Interface,14,12000.0,Southeast,10700.0,No Annotation
2019-03-18,Uintas,Natural,Ground Interface,24,3600.0,East,10500.0,No Annotation
2019-03-23,SE Idaho,Skier,Surface Hoar,12,6000.0,North,8800.0,No Annotation
2019-03-25,Uintas,Natural,New Snow/Old Snow Interface,18,5400.0,Southeast,11400.0,No Annotation
2019-03-26,Logan,Snow Bike,New Snow/Old Snow Interface,10,1800.0,Northeast,9100.0,No Annotation
2019-03-23,Skyline,Natural,Facets,36,3600.0,East,8600.0,No Annotation
2019-03-29,Salt Lake,Skier,Density Change,8,840.0,North,8500.0,No Annotation
2019-03-29,Ogden,Skier,Density Change,10,600.0,East,6800.0,No Annotation
2019-03-30,Ogden,Snowboarder,New Snow/Old Snow Interface,12,15000.0,East,9200.0,No Annotation
2019-04-16,Salt Lake,Natural,New Snow/Old Snow Interface,12,12000.0,South,11000.0,No Annotation
2019-04-09,Skyline,Natural,Facets,60,8400.0,Northeast,9200.0,No Annotation
2019-04-26,Uintas,Natural,Facets,60,5400.0,Southwest,11300.0,No Annotation
2019-05-23,Salt Lake,Skier,Density Change,12,7200.0,North,10800.0,No Annotation
2019-11-27,Salt Lake,Skier,Unknown,12,2400.0,North,9900.0,No Annotation
2019-11-28,Salt Lake,Unknown,Facets,36,2400.0,Northeast,9900.0,No Annotation
2019-11-30,Skyline,Skier,Facets,36,1800.0,North,10000.0,No Annotation
2019-11-30,Skyline,Snowmobiler,Facets,30,1500.0,Northeast,10200.0,No Annotation
2019-11-30,Skyline,Natural,Facets,36,3600.0,North,10000.0,No Annotation
2019-11-29,Uintas,Natural,Ground Interface,36,4800.0,Northeast,10600.0,No Annotation
2019-12-01,Logan,Natural,New Snow/Old Snow Interface,12,2400.0,Northwest,9500.0,No Annotation
2019-12-02,Skyline,Skier,Facets,30,7200.0,Northeast,10400.0,No Annotation
2019-12-03,Logan,Skier,Facets,24,4800.0,North,8800.0,No Annotation
2019-12-07,Logan,Snowmobiler,Facets,15,1200.0,Northeast,9000.0,No Annotation
2019-12-07,Salt Lake,Snowboarder,Facets,24,3600.0,Northeast,9600.0,No Annotation
2019-11-30,Uintas,Natural,Depth Hoar,36,3600.0,Northeast,10500.0,No Annotation
2019-11-29,Salt Lake,Natural,Facets,30,1200.0,Northeast,9200.0,No Annotation
2019-11-28,Skyline,Natural,Facets,24,7200.0,Northeast,10300.0,No Annotation
2019-11-28,Skyline,Natural,Facets,24,4800.0,North,10300.0,No Annotation
2019-11-28,Skyline,Natural,Facets,24,2400.0,North,10400.0,No Annotation
2019-12-14,Salt Lake,Skier,Density Change,10,3000.0,Northeast,9800.0,No Annotation
2019-12-14,Logan,Skier,New Snow,12,1200.0,Southeast,8300.0,No Annotation
2019-12-14,Logan,Unknown,Facets,42,6000.0,North,8700.0,No Annotation
2019-12-14,Logan,Natural,Facets,42,8400.0,Northeast,9500.0,No Annotation
2019-12-15,Salt Lake,Snowboarder,Unknown,24,4800.0,East,9700.0,No Annotation
2019-12-16,Salt Lake,Unknown,Facets,30,9600.0,Northeast,9900.0,No Annotation
2019-12-17,Salt Lake,Skier,Density Change,10,1200.0,South,9000.0,No Annotation
2019-12-17,Uintas,Natural,Facets,60,3000.0,Northeast,10300.0,No Annotation
2019-12-16,Uintas,Natural,Facets,48,15000.0,East,10400.0,No Annotation
2019-12-19,Salt Lake,Unknown,Facets,24,3000.0,Northeast,9400.0,No Annotation
2019-12-25,Salt Lake,Snowboarder,Unknown,12,7200.0,East,9900.0,No Annotation
2019-12-28,Salt Lake,Snowboarder,New Snow/Old Snow Interface,10,1800.0,North,9700.0,No Annotation
2019-12-30,Southwest,Natural,Unknown,12,3000.0,South,11200.0,No Annotation
2019-12-31,Provo,Natural,New Snow/Old Snow Interface,5,8400.0,Southeast,10800.0,No Annotation
2020-01-01,Salt Lake,Skier,New Snow/Old Snow Interface,8,120.0,Southeast,9500.0,No Annotation
2020-01-01,Salt Lake,Skier,Unknown,30,240.0,Northeast,9400.0,No Annotation
2020-01-03,Uintas,Snowmobiler,Unknown,60,6000.0,South,9500.0,No Annotation
2020-01-02,Salt Lake,Natural,Unknown,12,6000.0,Southeast,8500.0,No Annotation
2020-01-04,Provo,Snowmobiler,Facets,24,3600.0,Southwest,10000.0,No Annotation
2020-01-04,Provo,Snowmobiler,Facets,24,1800.0,Southwest,10000.0,No Annotation
2020-01-07,Logan,Snowmobiler,Facets,24,3000.0,East,8200.0,No Annotation
2020-01-15,Logan,Unknown,Facets,96,8400.0,East,9600.0,No Annotation
2020-01-15,Uintas,Skier,Facets,48,6000.0,Northeast,10500.0,No Annotation
2020-01-14,Logan,Natural,New Snow/Old Snow Interface,10,4800.0,East,8500.0,No Annotation
2020-01-19,Logan,Skier,Facets,60,7200.0,North,8700.0,No Annotation
2020-01-19,Logan,Unknown,Facets,48,3000.0,East,9300.0,No Annotation
2020-01-18,Ogden,Snowmobiler,Facets,36,4800.0,East,8400.0,No Annotation
2020-01-21,Logan,Natural,Wet grains,24,8400.0,East,6200.0,No Annotation
2020-01-21,Moab,Natural,Facets,20,4800.0,Northeast,10900.0,No Annotation
2020-01-22,Moab,Natural,Facets,18,10800.0,North,10700.0,No Annotation
2020-01-26,Skyline,Natural,Unknown,12,4800.0,East,10100.0,No Annotation
2020-01-25,Uintas,Snowmobiler,Facets,30,3000.0,Southeast,10300.0,No Annotation
2020-02-01,Salt Lake,Skier,Unknown,24,4800.0,Southwest,10700.0,No Annotation
2020-02-03,Salt Lake,Natural,New Snow/Old Snow Interface,24,3000.0,Northeast,8200.0,No Annotation
2020-02-03,Moab,Natural,New Snow/Old Snow Interface,12,2400.0,Northeast,11000.0,No Annotation
2020-02-06,Logan,Skier,New Snow/Old Snow Interface,12,4200.0,East,6700.0,No Annotation
2020-02-07,Skyline,Snowmobiler,Density Change,20,960.0,Northeast,10300.0,No Annotation
2020-02-07,Logan,Natural,New Snow/Old Snow Interface,36,27000.0,East,8600.0,No Annotation
2020-02-08,Skyline,Snowmobiler,Unknown,24,480.0,East,9100.0,No Annotation
2020-02-08,Skyline,Snowmobiler,Unknown,36,3600.0,Northeast,9700.0,No Annotation
2020-02-08,Skyline,Natural,Unknown,36,6000.0,Northeast,9900.0,No Annotation
2020-02-07,Salt Lake,Natural,Unknown,18,3000.0,West,9200.0,No Annotation
2020-02-08,Uintas,Snowmobiler,Unknown,36,960.0,East,10600.0,No Annotation
2020-02-06,Logan,Natural,New Snow/Old Snow Interface,24,7200.0,East,9000.0,No Annotation
2020-02-07,Skyline,Natural,Density Change,36,12000.0,Northeast,10900.0,No Annotation
2020-02-14,Uintas,Snowmobiler,Facets,36,2400.0,Southeast,9800.0,No Annotation
2020-02-14,Logan,Skier,New Snow/Old Snow Interface,6,2400.0,East,8800.0,No Annotation
2020-02-17,Salt Lake,Natural,New Snow,18,18000.0,South,10200.0,No Annotation
2020-02-17,Salt Lake,Skier,New Snow,8,12000.0,Southeast,10200.0,No Annotation
2020-02-17,Logan,Skier,New Snow/Old Snow Interface,8,1080.0,East,7000.0,No Annotation
2020-02-17,Salt Lake,Skier,New Snow/Old Snow Interface,18,1200.0,Southeast,9000.0,No Annotation
2020-02-17,Ogden,Skier,New Snow/Old Snow Interface,12,4200.0,East,7400.0,No Annotation
2020-02-17,Logan,Snowmobiler,Facets,14,4200.0,East,8900.0,No Annotation
2020-02-17,Logan,Skier,New Snow/Old Snow Interface,12,4800.0,North,9000.0,No Annotation
